game_id,date,season,week,league,away,home,assists,catches,completions,hockeyAssists,throwAttempts,yardsReceived,yardsThrown
2023-06-09-SLC-COL,2023-06-09,2023,7,,SLC,COL,1.0,8.0,11.0,1.0,11.0,-10.0,20.0
