game_id,date,season,week,league,away,home,conversions,receiving_tds,receiving_yards,receptions
SYNTHETIC_UFL_2024_W2_STALLIONS,,2024,2,UFL,,,1.0,,,
SYNTHETIC_UFL_2024_W6_STALLIONS,,2024,6,UFL,,,,1.0,108.0,4.0
SYNTHETIC_UFL_2024_W7_STALLIONS,,2024,7,UFL,,,,1.0,59.0,3.0
SYNTHETIC_UFL_2024_W8_STALLIONS,,2024,8,UFL,,,,0.0,20.0,2.0
SYNTHETIC_UFL_2024_W9_STALLIONS,,2024,9,UFL,,,,0.0,0.0,0.0
SYNTHETIC_UFL_2024_W10_STALLIONS,,2024,10,UFL,,,,0.0,27.0,2.0
SYNTHETIC_UFL_2024_W12_STALLIONS,,2024,12,UFL,,,,0.0,0.0,0.0
