game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_CFL_W1_HAM,,,1,CFL,,,0.0,18.0,3.0,,
SYNTHETIC_CFL_W3_HAM,,,3,CFL,,,0.0,30.0,5.0,0.0,29.0
SYNTHETIC_CFL_W4_HAM,,,4,CFL,,,0.0,0.0,0.0,0.0,8.0
SYNTHETIC_CFL_W6_HAM,,,6,CFL,,,0.0,12.0,1.0,,
SYNTHETIC_CFL_W7_HAM,,,7,CFL,,,0.0,19.0,1.0,0.0,9.0
SYNTHETIC_CFL_W8_HAM,,,8,CFL,,,,,,0.0,16.0
SYNTHETIC_CFL_W9_HAM,,,9,CFL,,,0.0,13.0,2.0,0.0,18.0
SYNTHETIC_CFL_W10_HAM,,,10,CFL,,,,,,1.0,28.0
SYNTHETIC_CFL_W11_HAM,,,11,CFL,,,0.0,5.0,1.0,0.0,12.0
SYNTHETIC_CFL_W15_HAM,,,15,CFL,,,0.0,7.0,1.0,0.0,19.0
SYNTHETIC_CFL_W16_HAM,,,16,CFL,,,,,,0.0,19.0
SYNTHETIC_CFL_W18_HAM,,,18,CFL,,,0.0,6.0,1.0,0.0,-1.0
SYNTHETIC_CFL_W19_HAM,,,19,CFL,,,0.0,5.0,1.0,0.0,2.0
SYNTHETIC_CFL_W20_HAM,,,20,CFL,,,0.0,0.0,0.0,0.0,104.0
SYNTHETIC_CFL_2024_W1_MTL,,2024,1,CFL,,,,,,,8.0
SYNTHETIC_CFL_2025_W1_MTL,,2025,1,CFL,,,,,,,86.0
SYNTHETIC_CFL_2025_W2_MTL,,2025,2,CFL,,,,5.0,1.0,,
SYNTHETIC_CFL_2025_W3_MTL,,2025,3,CFL,,,,4.0,1.0,1.0,63.0
SYNTHETIC_CFL_2025_W4_MTL,,2025,4,CFL,,,,,,,1.0
SYNTHETIC_CFL_2025_W5_MTL,,2025,5,CFL,,,1.0,22.0,2.0,,76.0
SYNTHETIC_CFL_2025_W7_MTL,,2025,7,CFL,,,,,,1.0,21.0
SYNTHETIC_CFL_2025_W8_MTL,,2025,8,CFL,,,,15.0,1.0,,41.0
SYNTHETIC_CFL_2025_W9_MTL,,2025,9,CFL,,,,2.0,1.0,,20.0
SYNTHETIC_CFL_2025_W10_MTL,,2025,10,CFL,,,,5.0,1.0,,33.0
SYNTHETIC_CFL_2025_W14_MTL,,2025,14,CFL,,,,,,,25.0
