game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-04-29-ATX-HTX,2023-04-29,2023,1,,ATX,HTX,3.0,1.0,20.0,21.0,1.0,2.0,3.0,,,21.0,,270.0,142.0
2023-05-06-DAL-ATX,2023-05-06,2023,2,,DAL,ATX,2.0,,23.0,17.0,,3.0,2.0,1.0,,20.0,3.0,285.0,108.0
2023-05-12-ATX-ATL,2023-05-12,2023,3,,ATX,ATL,,2.0,27.0,22.0,,4.0,4.0,,,23.0,1.0,338.0,204.0
2023-05-13-ATX-CAR,2023-05-13,2023,3,,ATX,CAR,4.0,,,,,,,2.0,,,,,
2023-05-20-SD-ATX,2023-05-20,2023,4,,SD,ATX,3.0,1.0,19.0,12.0,,5.0,1.0,1.0,,14.0,1.0,372.0,82.0
2023-05-28-ATX-DAL,2023-05-28,2023,5,,ATX,DAL,2.0,,18.0,16.0,,3.0,1.0,1.0,,16.0,,270.0,49.0
2023-06-02-HTX-ATX,2023-06-02,2023,6,,HTX,ATX,4.0,,33.0,24.0,1.0,5.0,4.0,,1.0,26.0,1.0,349.0,184.0
2023-06-10-CAR-ATX,2023-06-10,2023,7,,CAR,ATX,4.0,,32.0,28.0,1.0,4.0,1.0,,,30.0,2.0,297.0,239.0
2023-06-17-ATX-HTX,2023-06-17,2023,8,,ATX,HTX,3.0,2.0,22.0,18.0,1.0,1.0,,,,24.0,1.0,267.0,94.0
2023-07-01-DAL-ATX,2023-07-01,2023,10,,DAL,ATX,1.0,1.0,16.0,14.0,,3.0,2.0,,,14.0,,212.0,25.0
2023-07-07-HTX-ATX,2023-07-07,2023,11,,HTX,ATX,0.0,0.0,29.0,28.0,,2.0,,0.0,,29.0,,259.0,92.0
2023-07-08-ATX-DAL,2023-07-08,2023,11,,ATX,DAL,,,,,,,4.0,,,,1.0,,
