game_id,date,season,week,league,away,home,interceptions_made,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
SYNTHETIC_CFL_W1_SSK,,,1,CFL,,,,1.0,32.0,4.0,0.0,9.0,,
SYNTHETIC_CFL_W3_SSK,,,3,CFL,,,,0.0,53.0,8.0,,,,
SYNTHETIC_CFL_W4_SSK,,,4,CFL,,,,1.0,90.0,7.0,,,,
SYNTHETIC_CFL_W5_SSK,,,5,CFL,,,,1.0,48.0,3.0,0.0,-1.0,,
SYNTHETIC_CFL_W6_SSK,,,6,CFL,,,,0.0,96.0,7.0,,,,
SYNTHETIC_CFL_W7_SSK,,,7,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_W8_SSK,,,8,CFL,,,,0.0,31.0,3.0,,,,
SYNTHETIC_CFL_W10_SSK,,,10,CFL,,,,0.0,25.0,2.0,0.0,29.0,,
SYNTHETIC_CFL_W11_SSK,,,11,CFL,,,,0.0,18.0,2.0,,,,
SYNTHETIC_CFL_W13_SSK,,,13,CFL,,,,0.0,39.0,4.0,0.0,4.0,,
SYNTHETIC_CFL_W15_SSK,,,15,CFL,,,,0.0,18.0,3.0,0.0,9.0,,
SYNTHETIC_CFL_W17_SSK,,,17,CFL,,,,0.0,110.0,3.0,0.0,3.0,,
SYNTHETIC_CFL_W18_SSK,,,18,CFL,,,,1.0,93.0,6.0,,,,
SYNTHETIC_CFL_W20_SSK,,,20,CFL,,,,0.0,61.0,3.0,0.0,5.0,,
SYNTHETIC_CFL_2023_W11_SSK,,2023,11,CFL,,,,1.0,36.0,3.0,,,,
SYNTHETIC_CFL_2023_W13_SSK,,2023,13,CFL,,,,0.0,20.0,1.0,,,,
SYNTHETIC_CFL_2023_W14_SSK,,2023,14,CFL,,,,0.0,37.0,6.0,,,,
SYNTHETIC_CFL_2023_W15_SSK,,2023,15,CFL,,,0.0,0.0,4.0,1.0,0.0,10.0,0.0,1.0
SYNTHETIC_CFL_2023_W16_SSK,,2023,16,CFL,,,,1.0,76.0,7.0,,,,
SYNTHETIC_CFL_2023_W17_SSK,,2023,17,CFL,,,,0.0,104.0,9.0,,,,
SYNTHETIC_CFL_2023_W18_SSK,,2023,18,CFL,,,,0.0,29.0,2.0,0.0,-4.0,,
SYNTHETIC_CFL_2023_W19_SSK,,2023,19,CFL,,,,0.0,34.0,2.0,,,,
SYNTHETIC_CFL_2023_W20_SSK,,2023,20,CFL,,,,1.0,90.0,7.0,,,,
SYNTHETIC_CFL_2024_W1_SSK,,2024,1,CFL,,,,0.0,52.0,4.0,,,,1.0
SYNTHETIC_CFL_2024_W2_SSK,,2024,2,CFL,,,,2.0,109.0,7.0,,,,
SYNTHETIC_CFL_2024_W3_SSK,,2024,3,CFL,,,,0.0,6.0,2.0,,,,
SYNTHETIC_CFL_2024_W5_SSK,,2024,5,CFL,,,,0.0,43.0,4.0,,,,
SYNTHETIC_CFL_2024_W6_SSK,,2024,6,CFL,,,,0.0,82.0,4.0,,,,
SYNTHETIC_CFL_2024_W7_SSK,,2024,7,CFL,,,,0.0,60.0,4.0,,,,
SYNTHETIC_CFL_2024_W12_SSK,,2024,12,CFL,,,,0.0,11.0,2.0,0.0,-4.0,,
SYNTHETIC_CFL_2024_W13_SSK,,2024,13,CFL,,,,0.0,79.0,5.0,,,,
SYNTHETIC_CFL_2024_W14_SSK,,2024,14,CFL,,,,0.0,120.0,6.0,,,,
SYNTHETIC_CFL_2024_W16_SSK,,2024,16,CFL,,,,1.0,80.0,5.0,,,,
SYNTHETIC_CFL_2024_W17_SSK,,2024,17,CFL,,,,0.0,21.0,2.0,,,,
SYNTHETIC_CFL_2024_W18_SSK,,2024,18,CFL,,,,0.0,51.0,3.0,,,,
SYNTHETIC_CFL_2024_W19_SSK,,2024,19,CFL,,,,1.0,21.0,4.0,,,,
SYNTHETIC_CFL_2025_W1_SSK,,2025,1,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2025_W18_SSK,,2025,18,CFL,,,,0.0,40.0,4.0,0.0,1.0,,
SYNTHETIC_CFL_2025_W19_SSK,,2025,19,CFL,,,,0.0,68.0,5.0,,,,
SYNTHETIC_CFL_2025_W21_SSK,,2025,21,CFL,,,,0.0,69.0,6.0,,,,
