game_id,date,season,week,league,away,home,assists,blocks,catches,completions,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-06-COL-LA,2023-05-06,2023,2,,COL,LA,,,3.0,2.0,,,,,3.0,1.0,21.0,-12.0
2023-05-19-LA-SLC,2023-05-19,2023,4,,LA,SLC,2.0,,2.0,2.0,,,,5.0,2.0,,10.0,20.0
2023-05-20-LA-COL,2023-05-20,2023,4,,LA,COL,,1.0,,,,,,,,2.0,,
2023-06-03-LA-SD,2023-06-03,2023,6,,LA,SD,2.0,1.0,9.0,8.0,2.0,1.0,1.0,14.0,8.0,,84.0,99.0
2023-06-09-LA-POR,2023-06-09,2023,7,,LA,POR,3.0,,6.0,6.0,,2.0,1.0,9.0,7.0,,44.0,95.0
2023-06-10-LA-SEA,2023-06-10,2023,7,,LA,SEA,,,,,,,,,,1.0,,
2023-06-24-SD-LA,2023-06-24,2023,9,,SD,LA,,,9.0,6.0,2.0,2.0,,,8.0,2.0,22.0,63.0
