game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_CFL_W2_TOR,,,2,CFL,,,,,,0.0,1.0
SYNTHETIC_CFL_W6_TOR,,,6,CFL,,,0.0,24.0,3.0,,
SYNTHETIC_CFL_W8_TOR,,,8,CFL,,,1.0,39.0,2.0,,
SYNTHETIC_CFL_W9_TOR,,,9,CFL,,,0.0,15.0,1.0,,
SYNTHETIC_CFL_W10_TOR,,,10,CFL,,,0.0,27.0,2.0,,
SYNTHETIC_CFL_W11_TOR,,,11,CFL,,,0.0,19.0,2.0,,
SYNTHETIC_CFL_W14_TOR,,,14,CFL,,,0.0,49.0,6.0,,
SYNTHETIC_CFL_W16_TOR,,,16,CFL,,,0.0,0.0,0.0,0.0,6.0
SYNTHETIC_CFL_W17_TOR,,,17,CFL,,,0.0,0.0,0.0,,
SYNTHETIC_CFL_W18_TOR,,,18,CFL,,,0.0,18.0,3.0,,
SYNTHETIC_CFL_W20_TOR,,,20,CFL,,,0.0,23.0,3.0,,
