game_id,date,season,week,league,away,home,interceptions_lost,passing_tds,passing_yards,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_UFL_2025_W1_ROUGHNECKS,,2025,1,UFL,,,2.0,0.0,21.0,,,,0.0,20.0
SYNTHETIC_UFL_2025_W2_ROUGHNECKS,,2025,2,UFL,,,1.0,1.0,142.0,0.0,0.0,0.0,0.0,20.0
SYNTHETIC_UFL_2025_W3_ROUGHNECKS,,2025,3,UFL,,,0.0,0.0,40.0,,,,0.0,21.0
