game_id,date,season,week,league,away,home,interceptions_made,sacks,tackles
SYNTHETIC_CFL_2023_W16_BC,,2023,16,CFL,,,0.0,0.0,1.0
SYNTHETIC_CFL_2023_W17_BC,,2023,17,CFL,,,0.0,0.0,1.0
SYNTHETIC_CFL_2023_W18_BC,,2023,18,CFL,,,0.0,0.0,1.0
SYNTHETIC_CFL_2023_W19_BC,,2023,19,CFL,,,0.0,0.0,1.0
SYNTHETIC_CFL_2023_W20_BC,,2023,20,CFL,,,0.0,0.0,1.0
