game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SWKANSAS-NASHVILLE,,,0,,,,1.0,11.0,3.0,,
LIGHTNING-WOLFPACK-MAR22,,,2,,,,2.0,21.0,4.0,0.0,5.0
CORPUSCHRISTI-WASHINGTON-0413,0413,,3,,CORPUSCHRISTI,WASHINGTON,0.0,11541.0,1154.0,,
WASHINGTON-BILLINGS-0403,0403,,3,,WASHINGTON,BILLINGS,0.0,3167.0,477.0,,
OREGON-WASHINGTON-0425,0425,,7,,OREGON,WASHINGTON,1.0,38.0,3.0,1.0,19.0
WASHINGTON-OREGON-0504,0504,,8,,WASHINGTON,OREGON,0.0,54.0,5.0,,
BILLINGS-WASHINGTON-0510,0510,,9,,BILLINGS,WASHINGTON,1.0,34.0,2.0,,
WASHINGTON-OREGON-0518,0518,,10,,WASHINGTON,OREGON,0.0,0.0,1.0,0.0,2.0
SYNTHETIC_AF1_2025_W4_WASHINGTON,,2025,4,AF1,,,,13.0,2.0,,
SYNTHETIC_AF1_2025_W5_WASHINGTON,,2025,5,AF1,,,,30.0,3.0,,
SYNTHETIC_AF1_2025_W6_WASHINGTON,,2025,6,AF1,,,2.0,37.0,6.0,,
