game_id,date,season,week,league,away,home,assists,catches,completions,throwAttempts,yardsReceived,yardsThrown
2023-06-17-DAL-ATL,2023-06-17,2023,8,,DAL,ATL,3.0,13.0,15.0,15.0,122.0,201.0
