game_id,date,season,week,league,away,home,lost_fumbles,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_USFL_W2_NO,,,2,USFL,,,0.0,,,,0.0,0.0
SYNTHETIC_USFL_W3_NO,,,3,USFL,,,0.0,0.0,22.0,1.0,,
SYNTHETIC_USFL_W9_NO,,,9,USFL,,,0.0,,,,,
