game_id,date,season,week,league,away,home,lost_fumbles
SYNTHETIC_USFL_W2_PIT,,,2,USFL,,,0.0
SYNTHETIC_USFL_W5_PIT,,,5,USFL,,,0.0
SYNTHETIC_USFL_W10_PIT,,,10,USFL,,,0.0
