game_id,date,season,week,league,away,home,assists,blocks,catches,completions,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-19-LA-SLC,2023-05-19,2023,4,,LA,SLC,,2.0,4.0,5.0,,1.0,1.0,,6.0,1.0,3.0,117.0
2023-06-03-OAK-SLC,2023-06-03,2023,6,,OAK,SLC,,,5.0,3.0,2.0,,,,3.0,,55.0,28.0
2023-06-09-SLC-COL,2023-06-09,2023,7,,SLC,COL,2.0,2.0,3.0,5.0,,1.0,1.0,,5.0,,44.0,81.0
2023-06-16-COL-SLC,2023-06-16,2023,8,,COL,SLC,1.0,,6.0,5.0,,,,,6.0,1.0,63.0,55.0
2023-06-30-SLC-LA,2023-06-30,2023,10,,SLC,LA,,1.0,9.0,7.0,,1.0,,,9.0,2.0,114.0,84.0
2023-07-01-SLC-SD,2023-07-01,2023,10,,SLC,SD,2.0,,,,1.0,,,,,,,
2023-07-07-POR-SLC,2023-07-07,2023,11,,POR,SLC,2.0,1.0,9.0,7.0,2.0,,1.0,,7.0,,70.0,112.0
2023-07-15-NY-SLC,2023-07-15,2023,12,,NY,SLC,,1.0,5.0,4.0,,,,1.0,4.0,,5.0,54.0
