game_id,date,season,week,league,away,home,catches,completions,hockeyAssists,throwAttempts,yardsReceived,yardsThrown
2023-05-20-BOS-MTL,2023-05-20,2023,4,,BOS,MTL,2.0,2.0,1.0,2.0,14.0,2.0
