game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-04-29-PHI-NY,2023-04-29,2023,1,,PHI,NY,,,6.0,4.0,1.0,2.0,1.0,,2.0,4.0,,31.0,-1.0
2023-05-05-TOR-NY,2023-05-05,2023,2,,TOR,NY,,1.0,5.0,4.0,,,1.0,,1.0,5.0,1.0,69.0,-13.0
2023-05-13-NY-DC,2023-05-13,2023,3,,NY,DC,,,8.0,7.0,,1.0,2.0,1.0,4.0,7.0,,110.0,74.0
2023-05-20-NY-PHI,2023-05-20,2023,4,,NY,PHI,,,2.0,1.0,,,,,7.0,2.0,1.0,37.0,1.0
2023-06-02-NY-BOS,2023-06-02,2023,6,,NY,BOS,1.0,1.0,11.0,8.0,,,1.0,,11.0,11.0,2.0,117.0,44.0
2023-06-10-ATL-NY,2023-06-10,2023,7,,ATL,NY,,,4.0,4.0,,,,2.0,2.0,4.0,,32.0,77.0
2023-06-16-BOS-NY,2023-06-16,2023,8,,BOS,NY,,,6.0,5.0,,1.0,1.0,,6.0,5.0,,56.0,61.0
2023-06-30-DC-NY,2023-06-30,2023,10,,DC,NY,,,2.0,,,2.0,,,4.0,,,39.0,
2023-07-14-NY-COL,2023-07-14,2023,12,,NY,COL,,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0
2023-07-22-MTL-NY,2023-07-22,2023,13,,MTL,NY,1.0,,10.0,4.0,,3.0,1.0,,3.0,7.0,3.0,149.0,37.0
