game_id,date,season,week,league,away,home,assists,blocks,catches,completions,hockeyAssists,throwAttempts,yardsReceived,yardsThrown
2023-07-15-HTX-DAL,2023-07-15,2023,12,,HTX,DAL,1.0,2.0,2.0,4.0,2.0,4.0,18.0,-23.0
