game_id,date,season,week,league,away,home,blocks,catches,completions,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-07-07-BOS-PHI,2023-07-07,2023,11,,BOS,PHI,1.0,1.0,1.0,2.0,1.0,55.0,4.0
