game_id,date,season,week,league,away,home,assists,blocks,catches,completions,goals,hockeyAssists,hucksCompleted,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-13-PIT-DET,2023-05-13,2023,3,,PIT,DET,,,19.0,16.0,,,,1.0,20.0,4.0,76.0,46.0
2023-05-27-MIN-DET,2023-05-27,2023,5,,MIN,DET,4.0,1.0,27.0,33.0,,1.0,1.0,,36.0,2.0,115.0,236.0
2023-06-03-IND-DET,2023-06-03,2023,6,,IND,DET,2.0,,42.0,47.0,,2.0,3.0,,53.0,5.0,33.0,331.0
2023-06-11-DET-PIT,2023-06-11,2023,7,,DET,PIT,5.0,,48.0,49.0,,1.0,5.0,,55.0,4.0,205.0,486.0
2023-06-17-DET-IND,2023-06-17,2023,8,,DET,IND,2.0,,41.0,50.0,,,1.0,,52.0,2.0,34.0,154.0
2023-06-23-DET-CHI,2023-06-23,2023,9,,DET,CHI,1.0,,53.0,61.0,,3.0,,,66.0,4.0,113.0,121.0
2023-06-24-CHI-DET,2023-06-24,2023,9,,CHI,DET,,1.0,,,1.0,,,,,,,
2023-06-30-DET-PIT,2023-06-30,2023,10,,DET,PIT,1.0,,56.0,54.0,,3.0,2.0,1.0,59.0,5.0,185.0,349.0
2023-07-08-MAD-DET,2023-07-08,2023,11,,MAD,DET,1.0,,91.0,91.0,1.0,5.0,2.0,1.0,94.0,2.0,49.0,299.0
