game_id,date,season,week,league,away,home,interceptions_lost,lost_fumbles,passing_tds,passing_yards,rushing_tds,rushing_yards
SYNTHETIC_USFL_W5_PIT,,,5,USFL,,,,,,,0.0,-14.0
SYNTHETIC_USFL_W6_PIT,,,6,USFL,,,,0.0,,,0.0,0.0
SYNTHETIC_USFL_W9_PIT,,,9,USFL,,,0.0,,0.0,19.0,,
