game_id,date,season,week,league,away,home,interceptions_made,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
SYNTHETIC_CFL_W1_WPG,,,1,CFL,,,,,,,0.0,10.0,,
SYNTHETIC_CFL_W3_WPG,,,3,CFL,,,,,,,0.0,3.0,,
SYNTHETIC_CFL_W4_WPG,,,4,CFL,,,,0.0,19.0,2.0,0.0,-1.0,,
SYNTHETIC_CFL_W5_WPG,,,5,CFL,,,,,,,0.0,57.0,,
SYNTHETIC_CFL_W6_WPG,,,6,CFL,,,,0.0,12.0,1.0,0.0,33.0,,
SYNTHETIC_CFL_W7_WPG,,,7,CFL,,,,,,,0.0,15.0,,
SYNTHETIC_CFL_W12_WPG,,,12,CFL,,,,,,,0.0,38.0,,
SYNTHETIC_CFL_W13_WPG,,,13,CFL,,,,,,,0.0,1.0,,
SYNTHETIC_CFL_W14_WPG,,,14,CFL,,,,,,,0.0,22.0,,
SYNTHETIC_CFL_W18_WPG,,,18,CFL,,,,,,,0.0,10.0,,
SYNTHETIC_CFL_W19_WPG,,,19,CFL,,,,0.0,1.0,1.0,0.0,17.0,,
SYNTHETIC_CFL_W21_WPG,,,21,CFL,,,,,,,0.0,42.0,,
SYNTHETIC_CFL_2023_W1_WPG,,2023,1,CFL,,,,,,,,,,2.0
SYNTHETIC_CFL_2023_W2_WPG,,2023,2,CFL,,,,,,,0.0,31.0,,1.0
SYNTHETIC_CFL_2023_W3_WPG,,2023,3,CFL,,,,,,,0.0,13.0,,
SYNTHETIC_CFL_2023_W9_WPG,,2023,9,CFL,,,,,,,0.0,5.0,,
SYNTHETIC_CFL_2023_W10_WPG,,2023,10,CFL,,,0.0,,,,,,0.0,0.0
SYNTHETIC_CFL_2023_W11_WPG,,2023,11,CFL,,,0.0,,,,,,0.0,0.0
SYNTHETIC_CFL_2023_W12_WPG,,2023,12,CFL,,,0.0,,,,0.0,38.0,0.0,0.0
SYNTHETIC_CFL_2023_W14_WPG,,2023,14,CFL,,,,0.0,0.0,0.0,0.0,52.0,,
SYNTHETIC_CFL_2023_W15_WPG,,2023,15,CFL,,,0.0,,,,,,0.0,0.0
SYNTHETIC_CFL_2023_W17_WPG,,2023,17,CFL,,,0.0,,,,,,0.0,0.0
SYNTHETIC_CFL_2023_W18_WPG,,2023,18,CFL,,,0.0,,,,,,0.0,0.0
SYNTHETIC_CFL_2023_W20_WPG,,2023,20,CFL,,,,,,,0.0,41.0,,
SYNTHETIC_CFL_2023_W21_WPG,,2023,21,CFL,,,,0.0,6.0,1.0,0.0,87.0,,
SYNTHETIC_CFL_2024_W1_WPG,,2024,1,CFL,,,,0.0,12.0,1.0,1.0,15.0,,
SYNTHETIC_CFL_2024_W2_WPG,,2024,2,CFL,,,,0.0,27.0,2.0,1.0,31.0,,
SYNTHETIC_CFL_2024_W3_WPG,,2024,3,CFL,,,,,,,0.0,15.0,,
SYNTHETIC_CFL_2024_W4_WPG,,2024,4,CFL,,,,0.0,0.0,0.0,0.0,4.0,,
SYNTHETIC_CFL_2024_W5_WPG,,2024,5,CFL,,,,,,,0.0,4.0,,
SYNTHETIC_CFL_2024_W11_WPG,,2024,11,CFL,,,,,,,0.0,22.0,,
SYNTHETIC_CFL_2024_W12_WPG,,2024,12,CFL,,,,,,,0.0,17.0,,
SYNTHETIC_CFL_2024_W17_WPG,,2024,17,CFL,,,,,,,0.0,4.0,,
SYNTHETIC_CFL_2024_W18_WPG,,2024,18,CFL,,,,,,,0.0,23.0,,
SYNTHETIC_CFL_2024_W19_WPG,,2024,19,CFL,,,,,,,0.0,0.0,,
SYNTHETIC_CFL_2025_W4_HAM,,2025,4,CFL,,,,0.0,63.0,3.0,0.0,49.0,,
SYNTHETIC_CFL_2025_W5_HAM,,2025,5,CFL,,,,,,,0.0,38.0,,
SYNTHETIC_CFL_2025_W6_HAM,,2025,6,CFL,,,,0.0,9.0,2.0,0.0,29.0,,
SYNTHETIC_CFL_2025_W7_HAM,,2025,7,CFL,,,,0.0,8.0,1.0,0.0,85.0,,
SYNTHETIC_CFL_2025_W8_HAM,,2025,8,CFL,,,,0.0,18.0,2.0,0.0,14.0,,
SYNTHETIC_CFL_2025_W9_HAM,,2025,9,CFL,,,,0.0,13.0,1.0,0.0,1.0,,
SYNTHETIC_CFL_2025_W13_HAM,,2025,13,CFL,,,,0.0,10.0,1.0,,,,
SYNTHETIC_CFL_2025_W14_HAM,,2025,14,CFL,,,,0.0,9.0,1.0,0.0,12.0,,
SYNTHETIC_CFL_2025_W15_HAM,,2025,15,CFL,,,,,,,0.0,4.0,,
SYNTHETIC_CFL_2025_W17_HAM,,2025,17,CFL,,,,0.0,14.0,2.0,0.0,11.0,,
SYNTHETIC_CFL_2025_W21_HAM,,2025,21,CFL,,,,,,,0.0,-1.0,,
