game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_UFL_2025_W1_SHOWBOATS,,2025,1,UFL,,,0.0,27.0,2.0,0.0,38.0
SYNTHETIC_UFL_2025_W2_SHOWBOATS,,2025,2,UFL,,,,,,0.0,44.0
SYNTHETIC_UFL_2025_W3_SHOWBOATS,,2025,3,UFL,,,0.0,16.0,2.0,0.0,16.0
SYNTHETIC_UFL_2025_W4_SHOWBOATS,,2025,4,UFL,,,0.0,0.0,0.0,1.0,24.0
SYNTHETIC_UFL_2025_W5_SHOWBOATS,,2025,5,UFL,,,0.0,6.0,1.0,0.0,59.0
SYNTHETIC_UFL_2025_W6_SHOWBOATS,,2025,6,UFL,,,0.0,39.0,4.0,0.0,5.0
SYNTHETIC_UFL_2025_W7_SHOWBOATS,,2025,7,UFL,,,0.0,14.0,6.0,0.0,44.0
SYNTHETIC_UFL_2025_W8_SHOWBOATS,,2025,8,UFL,,,0.0,0.0,1.0,0.0,45.0
SYNTHETIC_UFL_2025_W9_SHOWBOATS,,2025,9,UFL,,,0.0,0.0,0.0,0.0,22.0
SYNTHETIC_UFL_2025_W10_SHOWBOATS,,2025,10,UFL,,,0.0,9.0,2.0,1.0,39.0
