game_id,date,season,week,league,away,home,field_goal_yards,missed
SYNTHETIC_XFL_2023_W1_VIPERS,,2023,1,XFL,,,,1.0
SYNTHETIC_XFL_2023_W2_VIPERS,,2023,2,XFL,,,0.0,2.0
SYNTHETIC_XFL_2023_W3_VIPERS,,2023,3,XFL,,,86.0,1.0
SYNTHETIC_XFL_2023_W4_VIPERS,,2023,4,XFL,,,70.0,1.0
SYNTHETIC_XFL_2023_W5_VIPERS,,2023,5,XFL,,,39.0,1.0
SYNTHETIC_XFL_2023_W7_VIPERS,,2023,7,XFL,,,39.0,1.0
SYNTHETIC_XFL_2023_W8_VIPERS,,2023,8,XFL,,,23.0,1.0
SYNTHETIC_XFL_2023_W9_VIPERS,,2023,9,XFL,,,53.0,1.0
SYNTHETIC_XFL_2023_W10_VIPERS,,2023,10,XFL,,,53.0,0.0
