game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
SYNTHETIC_CFL_2024_W1_WPG,,2024,1,CFL,,,0.0,16.0,2.0
SYNTHETIC_CFL_2024_W4_WPG,,2024,4,CFL,,,0.0,27.0,2.0
SYNTHETIC_CFL_2024_W5_WPG,,2024,5,CFL,,,0.0,34.0,3.0
SYNTHETIC_CFL_2024_W6_WPG,,2024,6,CFL,,,0.0,15.0,1.0
SYNTHETIC_CFL_2024_W7_WPG,,2024,7,CFL,,,0.0,21.0,2.0
SYNTHETIC_CFL_2024_W8_WPG,,2024,8,CFL,,,0.0,36.0,2.0
SYNTHETIC_CFL_2024_W9_WPG,,2024,9,CFL,,,0.0,25.0,2.0
SYNTHETIC_CFL_2024_W11_WPG,,2024,11,CFL,,,0.0,19.0,2.0
SYNTHETIC_CFL_2024_W12_WPG,,2024,12,CFL,,,0.0,7.0,1.0
SYNTHETIC_CFL_2024_W13_WPG,,2024,13,CFL,,,0.0,10.0,1.0
SYNTHETIC_CFL_2024_W14_WPG,,2024,14,CFL,,,0.0,8.0,1.0
SYNTHETIC_CFL_2024_W16_WPG,,2024,16,CFL,,,0.0,25.0,3.0
SYNTHETIC_CFL_2024_W17_WPG,,2024,17,CFL,,,0.0,35.0,3.0
SYNTHETIC_CFL_2024_W18_WPG,,2024,18,CFL,,,1.0,36.0,3.0
SYNTHETIC_CFL_2024_W19_WPG,,2024,19,CFL,,,0.0,6.0,1.0
SYNTHETIC_CFL_2024_W21_WPG,,2024,21,CFL,,,0.0,32.0,3.0
SYNTHETIC_CFL_2025_W2_WPG,,2025,2,CFL,,,0.0,7.0,1.0
SYNTHETIC_CFL_2025_W3_WPG,,2025,3,CFL,,,0.0,14.0,2.0
SYNTHETIC_CFL_2025_W4_WPG,,2025,4,CFL,,,0.0,53.0,3.0
SYNTHETIC_CFL_2025_W5_WPG,,2025,5,CFL,,,0.0,78.0,10.0
SYNTHETIC_CFL_2025_W7_WPG,,2025,7,CFL,,,0.0,6.0,1.0
SYNTHETIC_CFL_2025_W8_WPG,,2025,8,CFL,,,0.0,23.0,2.0
SYNTHETIC_CFL_2025_W10_WPG,,2025,10,CFL,,,0.0,32.0,3.0
SYNTHETIC_CFL_2025_W11_WPG,,2025,11,CFL,,,0.0,16.0,4.0
SYNTHETIC_CFL_2025_W12_WPG,,2025,12,CFL,,,0.0,29.0,4.0
SYNTHETIC_CFL_2025_W13_WPG,,2025,13,CFL,,,0.0,85.0,4.0
SYNTHETIC_CFL_2025_W14_WPG,,2025,14,CFL,,,0.0,4.0,1.0
SYNTHETIC_CFL_2025_W15_WPG,,2025,15,CFL,,,0.0,12.0,1.0
SYNTHETIC_CFL_2025_W17_WPG,,2025,17,CFL,,,0.0,26.0,2.0
SYNTHETIC_CFL_2025_W19_WPG,,2025,19,CFL,,,0.0,26.0,2.0
SYNTHETIC_CFL_2025_W20_WPG,,2025,20,CFL,,,0.0,0.0,0.0
