game_id,date,season,week,league,away,home,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
2452435,,,1,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2457576,,,2,,,,1.0,0.0,0.0,1.0,0.0,3.0,0.0
2559391,,,2,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2463132,,,3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559394,,,3,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2463412,,,4,,,,6.0,0.0,0.0,1.0,0.0,6.0,0.0
2559401,,,4,,,,2.0,0.0,0.0,0.0,3.0,8.0,0.0
2559413,,,5,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2464827,,,6,,,,3.0,0.0,0.0,0.0,0.0,5.0,0.0
2559381,,,6,,,,9.0,0.0,0.0,3.0,0.0,24.0,0.0
2559422,,,6,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
