game_id,date,season,week,league,away,home,assists,blocks,catches,completions,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-07-PHI-DC,2023-05-07,2023,2,,PHI,DC,2.0,,9.0,8.0,,1.0,,,9.0,1.0,88.0,91.0
2023-05-20-DC-TOR,2023-05-20,2023,4,,DC,TOR,1.0,1.0,12.0,8.0,3.0,1.0,,,9.0,1.0,73.0,50.0
2023-06-16-MTL-DC,2023-06-16,2023,8,,MTL,DC,1.0,,9.0,11.0,,1.0,1.0,1.0,11.0,,61.0,125.0
2023-06-24-DC-BOS,2023-06-24,2023,9,,DC,BOS,,1.0,3.0,4.0,,,,,5.0,1.0,6.0,11.0
2023-06-30-DC-NY,2023-06-30,2023,10,,DC,NY,,,4.0,4.0,,,,,4.0,,4.0,-8.0
