game_id,date,season,week,league,away,home,dst_touchdown,fumble_recoveries,interceptions_made,points_against,sacks
SYNTHETIC_UFL_2026_W1_HOUSTONGAMBLERS,,2026,1,UFL,,,1.0,,0.0,30.0,2.0
SYNTHETIC_UFL_2026_W2_HOUSTONGAMBLERS,,2026,2,UFL,,,,,2.0,20.0,1.0
SYNTHETIC_UFL_2026_W3_HOUSTONGAMBLERS,,2026,3,UFL,,,,,1.0,39.0,2.0
SYNTHETIC_UFL_2026_W4_HOUSTONGAMBLERS,,2026,4,UFL,,,,,1.0,24.0,4.0
SYNTHETIC_UFL_2026_W5_HOUSTONGAMBLERS,,2026,5,UFL,,,,2.0,0.0,13.0,3.0
SYNTHETIC_UFL_2026_W6_HOUSTONGAMBLERS,,2026,6,UFL,,,,,0.0,24.0,0.0
