game_id,date,season,week,league,away,home,interceptions_made,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
SYNTHETIC_CFL_2023_W2_CGY,,2023,2,CFL,,,,,,,1.0,98.0,,
SYNTHETIC_CFL_2023_W3_CGY,,2023,3,CFL,,,,0.0,14.0,2.0,0.0,74.0,,
SYNTHETIC_CFL_2023_W5_CGY,,2023,5,CFL,,,,0.0,-6.0,1.0,1.0,97.0,,
SYNTHETIC_CFL_2023_W6_CGY,,2023,6,CFL,,,,0.0,12.0,1.0,1.0,36.0,,
SYNTHETIC_CFL_2023_W7_CGY,,2023,7,CFL,,,,0.0,9.0,2.0,0.0,21.0,,
SYNTHETIC_CFL_2023_W8_CGY,,2023,8,CFL,,,,0.0,20.0,3.0,0.0,16.0,,
SYNTHETIC_CFL_2023_W9_CGY,,2023,9,CFL,,,,0.0,18.0,4.0,0.0,137.0,,
SYNTHETIC_CFL_2023_W10_CGY,,2023,10,CFL,,,,0.0,6.0,1.0,0.0,34.0,,
SYNTHETIC_CFL_2023_W11_CGY,,2023,11,CFL,,,,0.0,0.0,0.0,0.0,23.0,,
SYNTHETIC_CFL_2023_W12_CGY,,2023,12,CFL,,,,0.0,10.0,2.0,0.0,46.0,,
SYNTHETIC_CFL_2023_W13_CGY,,2023,13,CFL,,,0.0,0.0,21.0,2.0,1.0,46.0,0.0,0.0
SYNTHETIC_CFL_2023_W16_CGY,,2023,16,CFL,,,,0.0,6.0,1.0,0.0,35.0,,
SYNTHETIC_CFL_2023_W17_CGY,,2023,17,CFL,,,,0.0,10.0,1.0,0.0,47.0,,
SYNTHETIC_CFL_2023_W21_CGY,,2023,21,CFL,,,,0.0,3.0,1.0,0.0,88.0,,
SYNTHETIC_CFL_2024_W1_CGY,,2024,1,CFL,,,,0.0,19.0,2.0,0.0,87.0,,
SYNTHETIC_CFL_2024_W2_CGY,,2024,2,CFL,,,,0.0,99.0,6.0,0.0,46.0,,
SYNTHETIC_CFL_2024_W4_CGY,,2024,4,CFL,,,,0.0,17.0,2.0,0.0,51.0,,
SYNTHETIC_CFL_2024_W6_CGY,,2024,6,CFL,,,,0.0,9.0,2.0,0.0,131.0,,
SYNTHETIC_CFL_2024_W7_CGY,,2024,7,CFL,,,,0.0,33.0,3.0,0.0,48.0,,
SYNTHETIC_CFL_2024_W8_CGY,,2024,8,CFL,,,,0.0,57.0,5.0,0.0,43.0,,
SYNTHETIC_CFL_2024_W14_CGY,,2024,14,CFL,,,,0.0,30.0,2.0,0.0,65.0,,
SYNTHETIC_CFL_2024_W15_CGY,,2024,15,CFL,,,,0.0,2.0,4.0,0.0,122.0,,
SYNTHETIC_CFL_2024_W16_CGY,,2024,16,CFL,,,,0.0,9.0,1.0,1.0,74.0,,
SYNTHETIC_CFL_2024_W18_CGY,,2024,18,CFL,,,,,,,0.0,16.0,,
SYNTHETIC_CFL_2024_W19_CGY,,2024,19,CFL,,,,0.0,12.0,1.0,0.0,36.0,,
SYNTHETIC_CFL_2024_W20_CGY,,2024,20,CFL,,,,0.0,4.0,1.0,0.0,76.0,,
SYNTHETIC_CFL_2024_W21_CGY,,2024,21,CFL,,,,0.0,36.0,2.0,0.0,128.0,,
SYNTHETIC_CFL_2025_W1_CGY,,2025,1,CFL,,,,0.0,30.0,3.0,3.0,94.0,,
SYNTHETIC_CFL_2025_W2_CGY,,2025,2,CFL,,,,0.0,0.0,0.0,1.0,28.0,,
SYNTHETIC_CFL_2025_W3_CGY,,2025,3,CFL,,,,0.0,27.0,4.0,0.0,96.0,,
SYNTHETIC_CFL_2025_W5_CGY,,2025,5,CFL,,,,0.0,5.0,1.0,1.0,93.0,,
SYNTHETIC_CFL_2025_W6_CGY,,2025,6,CFL,,,,0.0,9.0,3.0,0.0,85.0,,
SYNTHETIC_CFL_2025_W7_CGY,,2025,7,CFL,,,,0.0,15.0,1.0,0.0,70.0,,
SYNTHETIC_CFL_2025_W8_CGY,,2025,8,CFL,,,,0.0,0.0,0.0,2.0,78.0,,
SYNTHETIC_CFL_2025_W9_CGY,,2025,9,CFL,,,,0.0,0.0,0.0,0.0,11.0,,
SYNTHETIC_CFL_2025_W10_CGY,,2025,10,CFL,,,,0.0,0.0,1.0,0.0,105.0,,
SYNTHETIC_CFL_2025_W12_CGY,,2025,12,CFL,,,,0.0,27.0,3.0,1.0,78.0,,
SYNTHETIC_CFL_2025_W13_CGY,,2025,13,CFL,,,,0.0,6.0,1.0,0.0,106.0,,
SYNTHETIC_CFL_2025_W14_CGY,,2025,14,CFL,,,,0.0,27.0,1.0,0.0,38.0,,
SYNTHETIC_CFL_2025_W16_CGY,,2025,16,CFL,,,,0.0,51.0,8.0,0.0,72.0,,
SYNTHETIC_CFL_2025_W17_CGY,,2025,17,CFL,,,,0.0,12.0,2.0,0.0,81.0,,
SYNTHETIC_CFL_2025_W18_CGY,,2025,18,CFL,,,,0.0,18.0,2.0,0.0,85.0,,
SYNTHETIC_CFL_2025_W19_CGY,,2025,19,CFL,,,,,,,2.0,105.0,,
SYNTHETIC_CFL_2025_W20_CGY,,2025,20,CFL,,,,0.0,62.0,2.0,1.0,115.0,,
SYNTHETIC_CFL_2025_W21_CGY,,2025,21,CFL,,,,0.0,3.0,1.0,0.0,69.0,,
