game_id,date,season,week,league,away,home,assists,catches,completions,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-20-DC-TOR,2023-05-20,2023,4,,DC,TOR,1.0,10.0,11.0,1.0,12.0,1.0,70.0,28.0
