game_id,date,season,week,league,away,home,interceptions_made,receiving_tds,receiving_yards,receptions,sacks,tackles
SYNTHETIC_CFL_2023_W12_MTL,,2023,12,CFL,,,,0.0,6.0,1.0,,
SYNTHETIC_CFL_2023_W17_MTL,,2023,17,CFL,,,0.0,,,,0.0,0.0
