game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
SYNTHETIC_UFL_2025_W3_DEFENDERS,,2025,3,UFL,,,0.0,21.0,2.0
SYNTHETIC_UFL_2025_W4_DEFENDERS,,2025,4,UFL,,,0.0,87.0,3.0
SYNTHETIC_UFL_2025_W5_DEFENDERS,,2025,5,UFL,,,1.0,81.0,3.0
SYNTHETIC_UFL_2025_W6_DEFENDERS,,2025,6,UFL,,,1.0,31.0,3.0
SYNTHETIC_UFL_2025_W7_DEFENDERS,,2025,7,UFL,,,1.0,76.0,1.0
SYNTHETIC_UFL_2025_W8_DEFENDERS,,2025,8,UFL,,,0.0,36.0,1.0
SYNTHETIC_UFL_2025_W10_DEFENDERS,,2025,10,UFL,,,0.0,0.0,0.0
SYNTHETIC_UFL_2026_W1_DCDEFENDERS,,2026,1,UFL,,,0.0,0.0,0.0
SYNTHETIC_UFL_2026_W3_DCDEFENDERS,,2026,3,UFL,,,0.0,18.0,1.0
SYNTHETIC_UFL_2026_W4_DCDEFENDERS,,2026,4,UFL,,,0.0,40.0,3.0
SYNTHETIC_UFL_2026_W5_DCDEFENDERS,,2026,5,UFL,,,0.0,14.0,2.0
SYNTHETIC_UFL_2026_W6_DCDEFENDERS,,2026,6,UFL,,,0.0,43.0,3.0
