game_id,date,season,week,league,away,home,interceptions_lost,lost_fumbles,passing_tds,passing_yards,rushing_tds,rushing_yards
SYNTHETIC_UFL_2025_W1_DEFENDERS,,2025,1,UFL,,,,,,,0.0,-2.0
SYNTHETIC_UFL_2025_W2_DEFENDERS,,2025,2,UFL,,,,,,,0.0,-2.0
SYNTHETIC_UFL_2025_W7_DEFENDERS,,2025,7,UFL,,,0.0,,0.0,11.0,0.0,3.0
SYNTHETIC_UFL_2025_W9_DEFENDERS,,2025,9,UFL,,,0.0,,1.0,206.0,0.0,9.0
SYNTHETIC_UFL_2025_W10_DEFENDERS,,2025,10,UFL,,,0.0,1.0,1.0,142.0,0.0,60.0
SYNTHETIC_UFL_2026_W3_LOUISVILLEKINGS,,2026,3,UFL,,,,,,,0.0,-1.0
