game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W2_SHRED,,,2,AUDL,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0
SYNTHETIC_AUDL_W3_SHRED,,,3,AUDL,,,0.0,1.0,,,1.0,0.0,,0.0,44.0,-13.0
2022-06-24-SD-SLC,2022-06-24,2022,5,,SD,SLC,0.0,0.0,,,0.0,2.0,,0.0,78.0,-4.0
2022-07-08-SLC-SEA,2022-07-08,2022,7,,SLC,SEA,0.0,1.0,,,0.0,1.0,,0.0,34.0,-1.0
2022-07-09-SLC-POR,2022-07-09,2022,7,,SLC,POR,0.0,1.0,,,0.0,0.0,,1.0,31.0,1.0
2022-07-16-SLC-OAK,2022-07-16,2022,8,,SLC,OAK,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0
2022-07-22-LA-SLC,2022-07-22,2022,9,,LA,SLC,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0
2022-07-29-POR-SLC,2022-07-29,2022,10,,POR,SLC,0.0,1.0,,,1.0,1.0,,0.0,36.0,8.0
2023-04-28-SEA-SLC,2023-04-28,2023,1,,SEA,SLC,,2.0,3.0,3.0,,,4.0,1.0,24.0,-8.0
2023-05-13-SLC-OAK,2023-05-13,2023,3,,SLC,OAK,,,3.0,1.0,,2.0,2.0,,32.0,10.0
