game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_CFL_2025_W2_TOR,,2025,2,CFL,,,0.0,29.0,2.0,,
SYNTHETIC_CFL_2025_W3_TOR,,2025,3,CFL,,,0.0,16.0,3.0,,
SYNTHETIC_CFL_2025_W10_TOR,,2025,10,CFL,,,1.0,84.0,6.0,,
SYNTHETIC_CFL_2025_W11_TOR,,2025,11,CFL,,,1.0,38.0,3.0,,
SYNTHETIC_CFL_2025_W12_TOR,,2025,12,CFL,,,2.0,149.0,5.0,,
SYNTHETIC_CFL_2025_W13_TOR,,2025,13,CFL,,,2.0,67.0,6.0,,
SYNTHETIC_CFL_2025_W15_TOR,,2025,15,CFL,,,2.0,81.0,4.0,,
SYNTHETIC_CFL_2025_W16_TOR,,2025,16,CFL,,,1.0,51.0,6.0,,
SYNTHETIC_CFL_2025_W17_TOR,,2025,17,CFL,,,0.0,104.0,10.0,,
SYNTHETIC_CFL_2025_W18_TOR,,2025,18,CFL,,,0.0,19.0,4.0,0.0,6.0
SYNTHETIC_CFL_2025_W19_TOR,,2025,19,CFL,,,0.0,26.0,3.0,,
SYNTHETIC_CFL_2025_W20_TOR,,2025,20,CFL,,,0.0,92.0,7.0,0.0,4.0
