game_id,date,season,week,league,away,home,lost_fumbles,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_USFL_2023_W1_STARS,,2023,1,USFL,,,,,3.0,1.0,1.0,11.0
SYNTHETIC_USFL_2023_W2_STARS,,2023,2,USFL,,,,,9.0,2.0,,7.0
SYNTHETIC_USFL_2023_W3_STARS,,2023,3,USFL,,,,,2.0,1.0,,4.0
SYNTHETIC_USFL_2023_W4_STARS,,2023,4,USFL,,,,1.0,19.0,2.0,,12.0
SYNTHETIC_USFL_2023_W5_STARS,,2023,5,USFL,,,,,2.0,1.0,,18.0
SYNTHETIC_USFL_2023_W6_STARS,,2023,6,USFL,,,,0.0,19.0,1.0,0.0,19.0
SYNTHETIC_USFL_2023_W8_STARS,,2023,8,USFL,,,,1.0,23.0,4.0,0.0,52.0
SYNTHETIC_USFL_2023_W9_STARS,,2023,9,USFL,,,1.0,0.0,45.0,3.0,0.0,30.0
SYNTHETIC_USFL_2023_W10_STARS,,2023,10,USFL,,,,0.0,13.0,1.0,0.0,13.0
