game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_USFL_2023_W1_GENERALS,,2023,1,USFL,,,,20.0,1.0,,
SYNTHETIC_USFL_2023_W2_GENERALS,,2023,2,USFL,,,,,,0.0,14.0
SYNTHETIC_USFL_2023_W3_GENERALS,,2023,3,USFL,,,0.0,11.0,1.0,0.0,7.0
SYNTHETIC_USFL_2023_W5_GENERALS,,2023,5,USFL,,,,,,0.0,0.0
SYNTHETIC_USFL_2023_W6_GENERALS,,2023,6,USFL,,,0.0,13.0,1.0,,
SYNTHETIC_USFL_2023_W7_GENERALS,,2023,7,USFL,,,0.0,27.0,1.0,,
SYNTHETIC_USFL_2023_W8_GENERALS,,2023,8,USFL,,,0.0,0.0,0.0,,
SYNTHETIC_USFL_2023_W10_GENERALS,,2023,10,USFL,,,0.0,0.0,0.0,,
