game_id,date,season,week,league,away,home,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
2452442,,,1,,,,3.0,0.0,0.0,2.0,1.0,8.0,0.0
2660093,,,1,,,,4.0,0.0,0.0,1.0,0.0,3.0,1.0
2457575,,,2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559386,,,2,,,,2.0,0.0,0.0,1.0,1.0,7.0,1.0
2463131,,,3,,,,0.0,0.0,0.0,3.0,2.0,2.0,0.0
2559393,,,3,,,,1.0,0.0,0.0,2.0,0.0,6.0,1.0
2463417,,,4,,,,0.0,0.0,0.0,1.0,1.0,2.0,0.0
2559399,,,4,,,,3.0,0.0,0.0,1.0,2.0,8.0,0.0
2463418,,,5,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559406,,,5,,,,3.0,0.0,0.0,1.0,1.0,7.0,2.0
2559381,,,6,,,,9.0,0.0,0.0,0.0,6.0,39.0,0.0
2559417,,,6,,,,1.0,0.0,0.0,0.0,1.0,5.0,0.0
