game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-06-TOR-BOS,2023-05-06,2023,2,,TOR,BOS,,,5.0,4.0,,1.0,,,,4.0,,50.0,26.0
2023-05-13-PHI-BOS,2023-05-13,2023,3,,PHI,BOS,1.0,,7.0,4.0,,1.0,,1.0,,6.0,2.0,73.0,54.0
2023-05-20-BOS-MTL,2023-05-20,2023,4,,BOS,MTL,,,5.0,5.0,,1.0,1.0,,,5.0,,66.0,52.0
2023-06-02-NY-BOS,2023-06-02,2023,6,,NY,BOS,1.0,,8.0,7.0,,,,,,9.0,2.0,53.0,12.0
2023-06-09-ATL-BOS,2023-06-09,2023,7,,ATL,BOS,1.0,1.0,21.0,17.0,1.0,4.0,,,1.0,17.0,1.0,220.0,64.0
2023-06-11-BOS-MTL,2023-06-11,2023,7,,BOS,MTL,,,,,,,4.0,,,,,,
2023-06-16-BOS-NY,2023-06-16,2023,8,,BOS,NY,4.0,,21.0,19.0,,1.0,1.0,3.0,,20.0,1.0,200.0,277.0
2023-07-01-BOS-TOR,2023-07-01,2023,10,,BOS,TOR,4.0,1.0,23.0,17.0,1.0,5.0,2.0,1.0,,18.0,1.0,424.0,188.0
2023-07-07-BOS-PHI,2023-07-07,2023,11,,BOS,PHI,1.0,,18.0,16.0,,1.0,1.0,,,17.0,,151.0,121.0
2023-07-08-BOS-DC,2023-07-08,2023,11,,BOS,DC,,,,,1.0,,,1.0,,,1.0,,
2023-07-21-MTL-BOS,2023-07-21,2023,13,,MTL,BOS,1.0,,7.0,5.0,,2.0,1.0,1.0,,5.0,,157.0,72.0
