game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
SWKANSAS-NASHVILLE,,,0,,,,1.0,11.0,3.0
WASHINGTON-BILLINGS-0403,0403,,3,,WASHINGTON,BILLINGS,0.0,2101.0,211.0
WASHINGTON-OREGON-0518,0518,,10,,WASHINGTON,OREGON,0.0,18.0,2.0
WASHINGTON-SWKANSAS-05-25,,,11,,,,0.0,3.0,1.0
WASHINGTON-ALBANY-0614,0614,,14,,WASHINGTON,ALBANY,0.0,23.0,5.0
SYNTHETIC_AF1_2025_W4_WASHINGTON,,2025,4,AF1,,,,20.0,2.0
SYNTHETIC_AF1_2025_W6_WASHINGTON,,2025,6,AF1,,,,18.0,3.0
SYNTHETIC_AF1_2025_W8_WASHINGTON,,2025,8,AF1,,,,1.0,1.0
