game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W2_HUSTLE,,,2,AUDL,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
SYNTHETIC_AUDL_W3_HUSTLE,,,3,AUDL,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-06-17-CAR-ATL,2022-06-17,2022,4,,CAR,ATL,0.0,0.0,,,0.0,1.0,,,,1.0,170.0,115.0
2022-07-02-ATL-CAR,2022-07-02,2022,6,,ATL,CAR,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-08-ATL-DAL,2022-07-08,2022,7,,ATL,DAL,0.0,1.0,,,1.0,2.0,,,,1.0,183.0,143.0
2022-07-09-ATL-ATX,2022-07-09,2022,7,,ATL,ATX,1.0,0.0,,,0.0,2.0,,,,1.0,89.0,97.0
2022-07-16-ATL-TB,2022-07-16,2022,8,,ATL,TB,2.0,0.0,,,1.0,1.0,,,,1.0,93.0,96.0
2022-07-22-DAL-ATL,2022-07-22,2022,9,,DAL,ATL,1.0,1.0,,,1.0,2.0,,,,1.0,219.0,179.0
2022-07-30-IND-ATL,2022-07-30,2022,10,,IND,ATL,0.0,0.0,,,0.0,1.0,,,,1.0,159.0,-5.0
2023-05-12-ATX-ATL,2023-05-12,2023,3,,ATX,ATL,,2.0,5.0,5.0,,2.0,,,5.0,,35.0,14.0
2023-05-21-ATL-CAR,2023-05-21,2023,4,,ATL,CAR,1.0,,20.0,14.0,,5.0,1.0,,16.0,2.0,188.0,87.0
2023-05-27-HTX-ATL,2023-05-27,2023,5,,HTX,ATL,1.0,1.0,11.0,11.0,,,1.0,1.0,13.0,2.0,170.0,77.0
2023-07-22-CAR-ATL,2023-07-22,2023,13,,CAR,ATL,,,11.0,11.0,,,1.0,,13.0,1.0,16.0,18.0
2024-04-27-ATL-CAR,2024-04-27,2024,1,,ATL,CAR,2.0,0.0,,,0.0,4.0,,,,1.0,213.0,198.0
2024-05-04-NY-ATL,2024-05-04,2024,2,,NY,ATL,0.0,0.0,,,1.0,2.0,,,,1.0,166.0,130.0
2024-05-11-ATL-CAR,2024-05-11,2024,3,,ATL,CAR,3.0,0.0,,,0.0,1.0,,,,0.0,236.0,201.0
2024-05-18-ATL-IND,2024-05-18,2024,4,,ATL,IND,2.0,1.0,,,0.0,2.0,,,,2.0,148.0,195.0
2024-05-31-ATL-COL,2024-05-31,2024,6,,ATL,COL,3.0,1.0,,,0.0,0.0,,,,1.0,138.0,216.0
2024-06-07-ATX-ATL,2024-06-07,2024,7,,ATX,ATL,1.0,0.0,,,0.0,3.0,,,,0.0,182.0,113.0
2024-06-14-HTX-ATL,2024-06-14,2024,8,,HTX,ATL,1.0,0.0,,,0.0,3.0,,,,1.0,229.0,149.0
2024-06-22-CAR-ATL,2024-06-22,2024,9,,CAR,ATL,0.0,1.0,,,0.0,1.0,,,,1.0,81.0,178.0
2024-06-28-ATL-HTX,2024-06-28,2024,10,,ATL,HTX,0.0,0.0,,,0.0,7.0,,,,0.0,313.0,216.0
2024-06-29-ATL-ATX,2024-06-29,2024,10,,ATL,ATX,2.0,0.0,,,0.0,3.0,,,,2.0,174.0,154.0
2024-07-13-DAL-ATL,2024-07-13,2024,12,,DAL,ATL,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2024-07-20-CAR-ATL,2024-07-20,2024,13,,CAR,ATL,1.0,0.0,,,0.0,2.0,,,,0.0,190.0,161.0
2025-04-26-SLC-ATL,2025-04-26,2025,1,,SLC,ATL,2.0,0.0,,,0.0,1.0,,,,0.0,86.0,200.0
2025-05-03-CAR-ATL,2025-05-03,2025,2,,CAR,ATL,5.0,0.0,,,0.0,2.0,,,,3.0,364.0,350.0
2025-05-09-ATL-SD,2025-05-09,2025,3,,ATL,SD,4.0,0.0,,,0.0,1.0,,,,3.0,182.0,259.0
2025-05-10-ATL-LA,2025-05-10,2025,3,,ATL,LA,4.0,1.0,,,0.0,2.0,,,,2.0,116.0,224.0
2025-05-17-CAR-ATL,2025-05-17,2025,4,,CAR,ATL,2.0,0.0,,,1.0,2.0,,,,1.0,323.0,296.0
2025-05-24-SD-ATL,2025-05-24,2025,5,,SD,ATL,2.0,0.0,,,0.0,3.0,,,,2.0,241.0,422.0
2025-05-30-ATL-MIN,2025-05-30,2025,6,,ATL,MIN,1.0,0.0,,,0.0,1.0,,,,2.0,65.0,308.0
2025-05-31-ATL-CHI,2025-05-31,2025,6,,ATL,CHI,2.0,0.0,,,0.0,2.0,,,,2.0,220.0,177.0
2025-06-07-ATL-CAR,2025-06-07,2025,7,,ATL,CAR,6.0,1.0,,,0.0,1.0,,,,0.0,273.0,345.0
2025-06-21-HTX-ATL,2025-06-21,2025,9,,HTX,ATL,3.0,0.0,,,0.0,1.0,,,,0.0,170.0,239.0
2025-06-27-ATX-ATL,2025-06-27,2025,10,,ATX,ATL,1.0,0.0,,,0.0,3.0,,,,0.0,53.0,85.0
2025-07-12-ATL-CAR,2025-07-12,2025,12,,ATL,CAR,4.0,1.0,,,0.0,2.0,,,,1.0,139.0,315.0
2026-04-24-ATL-HTX,2026-04-24,2026,1,,ATL,HTX,2.0,1.0,,,0.0,4.0,,,,1.0,73.0,134.0
2026-04-25-ATL-ATX,2026-04-25,2026,1,,ATL,ATX,2.0,1.0,,,1.0,2.0,,,,0.0,221.0,340.0
