game_id,date,season,week,league,away,home,field_goal_yards,missed
SYNTHETIC_XFL_2023_W1_GUARDIANS,,2023,1,XFL,,,,1.0
SYNTHETIC_XFL_2023_W2_GUARDIANS,,2023,2,XFL,,,0.0,1.0
SYNTHETIC_XFL_2023_W3_GUARDIANS,,2023,3,XFL,,,35.0,0.0
SYNTHETIC_XFL_2023_W4_GUARDIANS,,2023,4,XFL,,,33.0,0.0
SYNTHETIC_XFL_2023_W6_GUARDIANS,,2023,6,XFL,,,76.0,0.0
SYNTHETIC_XFL_2023_W8_GUARDIANS,,2023,8,XFL,,,24.0,0.0
SYNTHETIC_XFL_2023_W9_GUARDIANS,,2023,9,XFL,,,52.0,0.0
SYNTHETIC_XFL_2023_W10_GUARDIANS,,2023,10,XFL,,,0.0,1.0
