game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_USFL_2023_W9_STARS,,2023,9,USFL,,,0.0,6.0,1.0,,
SYNTHETIC_USFL_2023_W10_STARS,,2023,10,USFL,,,0.0,0.0,0.0,,
SYNTHETIC_UFL_2024_W3_ROUGHNECKS,,2024,3,UFL,,,0.0,40.0,5.0,,
SYNTHETIC_UFL_2024_W4_ROUGHNECKS,,2024,4,UFL,,,0.0,62.0,3.0,0.0,3.0
SYNTHETIC_UFL_2024_W5_ROUGHNECKS,,2024,5,UFL,,,0.0,12.0,1.0,,
SYNTHETIC_UFL_2024_W6_ROUGHNECKS,,2024,6,UFL,,,0.0,22.0,4.0,,
SYNTHETIC_UFL_2024_W7_ROUGHNECKS,,2024,7,UFL,,,0.0,11.0,2.0,,
SYNTHETIC_UFL_2024_W8_ROUGHNECKS,,2024,8,UFL,,,0.0,24.0,1.0,,
SYNTHETIC_UFL_2024_W9_ROUGHNECKS,,2024,9,UFL,,,0.0,0.0,0.0,,
SYNTHETIC_UFL_2024_W10_ROUGHNECKS,,2024,10,UFL,,,0.0,21.0,2.0,,
SYNTHETIC_UFL_2025_W7_ROUGHNECKS,,2025,7,UFL,,,0.0,11.0,1.0,,
SYNTHETIC_UFL_2025_W8_ROUGHNECKS,,2025,8,UFL,,,0.0,56.0,4.0,,
SYNTHETIC_UFL_2025_W9_ROUGHNECKS,,2025,9,UFL,,,0.0,0.0,0.0,,
SYNTHETIC_UFL_2025_W10_ROUGHNECKS,,2025,10,UFL,,,0.0,12.0,1.0,,
