game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2025-04-26-PHI-DC,2025-04-26,2025,1,,PHI,DC,1.0,1.0,0.0,2.0,3.0,128.0,170.0
2025-05-04-TOR-PHI,2025-05-04,2025,2,,TOR,PHI,2.0,0.0,0.0,2.0,0.0,102.0,513.0
2025-05-10-PHI-TOR,2025-05-10,2025,3,,PHI,TOR,8.0,1.0,0.0,2.0,4.0,302.0,478.0
2025-05-23-NY-PHI,2025-05-23,2025,5,,NY,PHI,1.0,1.0,0.0,3.0,1.0,135.0,296.0
2025-05-31-CAR-PHI,2025-05-31,2025,6,,CAR,PHI,3.0,0.0,1.0,1.0,0.0,228.0,258.0
2025-06-06-PHI-MTL,2025-06-06,2025,7,,PHI,MTL,0.0,0.0,0.0,0.0,2.0,92.0,229.0
2025-06-07-PHI-BOS,2025-06-07,2025,7,,PHI,BOS,3.0,0.0,0.0,2.0,1.0,228.0,369.0
2025-06-14-PHI-PIT,2025-06-14,2025,8,,PHI,PIT,7.0,0.0,0.0,0.0,4.0,183.0,475.0
2025-06-28-MTL-PHI,2025-06-28,2025,10,,MTL,PHI,2.0,0.0,1.0,1.0,2.0,105.0,327.0
2025-07-11-BOS-PHI,2025-07-11,2025,12,,BOS,PHI,4.0,0.0,0.0,2.0,1.0,321.0,284.0
2025-07-13-PHI-NY,2025-07-13,2025,12,,PHI,NY,3.0,0.0,0.0,0.0,2.0,117.0,191.0
2025-07-19-DC-PHI,2025-07-19,2025,13,,DC,PHI,8.0,0.0,0.0,1.0,2.0,82.0,359.0
