game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-04-29-PHI-NY,2023-04-29,2023,1,,PHI,NY,,,16.0,17.0,1.0,1.0,1.0,,18.0,1.0,91.0,95.0
2023-05-05-TOR-NY,2023-05-05,2023,2,,TOR,NY,,,9.0,9.0,,,1.0,,10.0,1.0,47.0,35.0
2023-05-13-NY-DC,2023-05-13,2023,3,,NY,DC,2.0,,27.0,24.0,,3.0,1.0,1.0,25.0,1.0,165.0,206.0
2023-05-20-NY-PHI,2023-05-20,2023,4,,NY,PHI,2.0,,24.0,24.0,,1.0,2.0,,24.0,,151.0,137.0
2023-06-02-NY-BOS,2023-06-02,2023,6,,NY,BOS,,,12.0,15.0,,1.0,2.0,,16.0,1.0,-5.0,152.0
2023-06-03-NY-MTL,2023-06-03,2023,6,,NY,MTL,,2.0,,,,,,,,,,
2023-06-10-ATL-NY,2023-06-10,2023,7,,ATL,NY,1.0,1.0,7.0,9.0,,1.0,,1.0,9.0,,11.0,118.0
2023-06-16-BOS-NY,2023-06-16,2023,8,,BOS,NY,,3.0,12.0,12.0,,2.0,2.0,,12.0,,83.0,80.0
2023-06-30-DC-NY,2023-06-30,2023,10,,DC,NY,2.0,,16.0,23.0,,2.0,2.0,1.0,24.0,1.0,76.0,279.0
2023-07-14-NY-COL,2023-07-14,2023,12,,NY,COL,1.0,,18.0,13.0,,2.0,0.0,0.0,16.0,3.0,61.0,50.0
