game_id,date,season,week,league,away,home,conversions,interceptions_lost,lost_fumbles,passing_tds,passing_yards,rushing_tds,rushing_yards
SYNTHETIC_UFL_2024_W9_RENEGADES,,2024,9,UFL,,,,,,,,0.0,-1.0
SYNTHETIC_UFL_2025_W4_RENEGADES,,2025,4,UFL,,,,0.0,,0.0,0.0,,
SYNTHETIC_UFL_2025_W5_RENEGADES,,2025,5,UFL,,,1.0,,,,,,
SYNTHETIC_UFL_2025_W7_RENEGADES,,2025,7,UFL,,,,,,,,0.0,4.0
SYNTHETIC_UFL_2025_W8_RENEGADES,,2025,8,UFL,,,,,,,,1.0,1.0
SYNTHETIC_UFL_2025_W9_RENEGADES,,2025,9,UFL,,,,0.0,,1.0,2.0,,
SYNTHETIC_UFL_2025_W10_RENEGADES,,2025,10,UFL,,,,1.0,1.0,0.0,0.0,0.0,-11.0
