game_id,date,season,week,league,away,home,assists,blocks,catches,completions,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-20-OAK-SEA,2023-05-20,2023,4,,OAK,SEA,2.0,1.0,5.0,12.0,2.0,3.0,11.0,13.0,1.0,13.0,253.0
