game_id,date,season,week,league,away,home,catches,completions,goals,hockeyAssists,hucksCompleted,throwAttempts,yardsReceived,yardsThrown
2023-05-06-TOR-BOS,2023-05-06,2023,2,,TOR,BOS,11.0,11.0,1.0,1.0,1.0,11.0,85.0,134.0
