game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2024-04-26-DAL-HTX,2024-04-26,2024,1,,DAL,HTX,0.0,2.0,0.0,8.0,2.0,343.0,-17.0
2024-05-11-ATX-DAL,2024-05-11,2024,3,,ATX,DAL,2.0,1.0,0.0,4.0,1.0,369.0,61.0
2024-05-18-HTX-DAL,2024-05-18,2024,4,,HTX,DAL,2.0,0.0,1.0,5.0,2.0,324.0,100.0
2024-06-01-CAR-DAL,2024-06-01,2024,6,,CAR,DAL,1.0,1.0,1.0,5.0,3.0,470.0,108.0
2024-06-08-HTX-DAL,2024-06-08,2024,7,,HTX,DAL,2.0,0.0,0.0,5.0,1.0,193.0,103.0
2024-06-15-DAL-ATX,2024-06-15,2024,8,,DAL,ATX,4.0,0.0,0.0,4.0,0.0,338.0,89.0
2024-06-21-ATX-DAL,2024-06-21,2024,9,,ATX,DAL,2.0,0.0,0.0,3.0,1.0,321.0,108.0
2024-06-22-DAL-HTX,2024-06-22,2024,9,,DAL,HTX,1.0,2.0,1.0,6.0,3.0,321.0,-22.0
2024-07-05-DAL-HTX,2024-07-05,2024,11,,DAL,HTX,3.0,1.0,0.0,3.0,1.0,375.0,74.0
2024-07-12-DAL-CAR,2024-07-12,2024,12,,DAL,CAR,0.0,1.0,1.0,5.0,2.0,298.0,105.0
2024-07-13-DAL-ATL,2024-07-13,2024,12,,DAL,ATL,0.0,0.0,0.0,5.0,1.0,467.0,50.0
2024-07-20-ATX-DAL,2024-07-20,2024,13,,ATX,DAL,1.0,0.0,2.0,7.0,3.0,363.0,1.0
