game_id,date,season,week,league,away,home,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
2660091,,,1,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2559388,,,2,,,,1.0,0.0,0.0,0.0,0.0,5.0,0.0
2559394,,,3,,,,7.0,3.0,0.0,0.0,2.0,5.0,1.0
2559403,,,4,,,,5.0,0.0,0.0,0.0,0.0,4.0,1.0
2559410,,,5,,,,2.0,0.0,0.0,0.0,0.0,5.0,0.0
2559380,,,6,,,,0.0,0.0,0.0,2.0,0.0,4.0,0.0
2559418,,,6,,,,5.0,1.0,0.0,1.0,0.0,7.0,0.0
