player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-ayre,A Ayre,,1.0,0.0,0.0,6.0,0.0,0.0,,,,,,,,,1.0
a-zampa,A Zampa,,18.0,3.0,0.0,15.0,26.0,0.0,162.0,0.0,1.0,209.0,8.0,7.0,2.0,1.0,7.0
ab-mcdonald,AB McDonald,,6.0,1.0,0.0,7.0,7.0,0.0,12.0,0.0,0.0,21.0,1.0,0.0,,,1.0
ac-agar,AC Agar,,87.0,10.0,1.0,46.0,132.0,6.0,90.0,0.0,0.0,136.0,4.0,1.0,3.0,1.0,8.0
ac-blizzard,AC Blizzard,,71.0,8.0,0.0,15.0,80.0,3.0,,,,,,,,,5.0
ac-voges,AC Voges,,52.0,6.0,0.0,28.0,58.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,4.0,,5.0
ad-russell,AD Russell,,95.0,9.0,0.0,46.0,161.0,13.0,232.0,0.0,3.0,327.0,12.0,10.0,5.0,1.0,10.0
ai-ross,AI Ross,,100.0,13.0,0.0,25.0,137.0,5.0,,,,,,,4.0,1.0,7.0
aj-finch,AJ Finch,,119.0,21.0,0.0,6.0,183.0,6.0,18.0,0.0,0.0,25.0,1.0,0.0,4.0,2.0,4.0
aj-nair,AJ Nair,,3.0,0.0,0.0,7.0,2.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,,,1.0
aj-turner,AJ Turner,,44.0,3.0,2.0,32.0,71.0,5.0,48.0,0.0,0.0,48.0,2.0,0.0,1.0,,6.0
aj-tye,AJ Tye,,5.0,0.0,0.0,17.0,0.0,0.0,186.0,0.0,1.0,209.0,10.0,1.0,1.0,1.0,8.0
al-fekete,AL Fekete,,1.0,0.0,1.0,9.0,1.0,0.0,24.0,0.0,0.0,60.0,0.0,0.0,,,2.0
au-rashid,AU Rashid,,3.0,2.0,1.0,9.0,14.0,1.0,112.0,0.0,0.0,105.0,9.0,1.0,1.0,,5.0
b-laughlin,B Laughlin,,1.0,0.0,1.0,8.0,1.0,0.0,141.0,0.0,1.0,180.0,8.0,2.0,1.0,1.0,7.0
b-stanlake,B Stanlake,,4.0,0.0,2.0,20.0,3.0,0.0,86.0,1.0,2.0,109.0,5.0,3.0,,,4.0
bb-mccullum,BB McCullum,,60.0,15.0,0.0,7.0,118.0,7.0,,,,,,,1.0,1.0,3.0
bcj-cutting,BCJ Cutting,,57.0,6.0,1.0,34.0,79.0,3.0,154.0,0.0,0.0,247.0,7.0,5.0,2.0,1.0,7.0
bj-dwarshuis,BJ Dwarshuis,,44.0,3.0,0.0,38.0,51.0,2.0,147.0,0.0,0.0,216.0,8.0,5.0,1.0,,7.0
bj-haddin,BJ Haddin,,56.0,9.0,0.0,19.0,77.0,2.0,,,,,,,4.0,2.0,6.0
bj-hodge,BJ Hodge,,166.0,20.0,4.0,30.0,242.0,9.0,,,,,,,5.0,1.0,8.0
