player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-capsey,A Capsey,,188.0,29.0,0.0,25.0,222.0,1.0,9.0,0.0,0.0,16.0,0.0,0.0,3.0,1.0,9.0
a-gardner,A Gardner,,127.0,18.0,0.0,37.0,176.0,5.0,139.0,0.0,0.0,159.0,10.0,2.0,1.0,1.0,8.0
a-griffiths,A Griffiths,,,,,,,,,,,,,,1.0,,1.0
a-king,A King,,32.0,3.0,3.0,50.0,29.0,0.0,150.0,0.0,0.0,183.0,7.0,4.0,1.0,1.0,8.0
a-lyth,A Lyth,,42.0,4.0,0.0,5.0,41.0,1.0,5.0,0.0,0.0,7.0,0.0,0.0,1.0,,4.0
a-stonehouse,A Stonehouse,,11.0,1.0,1.0,10.0,9.0,0.0,60.0,0.0,0.0,52.0,4.0,2.0,2.0,,6.0
a-sutherland,A Sutherland,,154.0,21.0,1.0,28.0,212.0,7.0,131.0,4.0,2.0,99.0,10.0,3.0,2.0,,7.0
a-wellington,A Wellington,,42.0,5.0,3.0,40.0,45.0,1.0,155.0,1.0,0.0,190.0,10.0,2.0,3.0,,9.0
a-zampa,A Zampa,,12.0,0.0,2.0,28.0,5.0,0.0,180.0,1.0,0.0,220.0,20.0,4.0,1.0,,9.0
aap-atkinson,AAP Atkinson,,,,,,,,10.0,0.0,0.0,28.0,0.0,1.0,,,1.0
ac-jayangani,AC Jayangani,,89.0,11.0,0.0,7.0,66.0,0.0,,,,,,,,1.0,6.0
ad-hales,AD Hales,,156.0,18.0,0.0,19.0,204.0,9.0,,,,,,,,,8.0
ad-russell,AD Russell,,69.0,4.0,1.0,53.0,90.0,8.0,64.0,0.0,2.0,117.0,1.0,2.0,5.0,,8.0
ads-fletcher,ADS Fletcher,,12.0,0.0,0.0,6.0,2.0,0.0,,,,,,,,,2.0
ae-jones,AE Jones,,77.0,11.0,2.0,34.0,101.0,1.0,,,,,,,12.0,5.0,8.0
af-milne,AF Milne,,5.0,0.0,2.0,28.0,3.0,0.0,169.0,0.0,2.0,220.0,12.0,7.0,3.0,1.0,9.0
