player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-bohara,A Bohara,,9.0,0.0,1.0,33.0,3.0,0.0,157.0,2.0,0.0,195.0,17.0,2.0,1.0,,9.0
a-gharti,A Gharti,,27.0,1.0,0.0,16.0,17.0,0.0,,,,,,,1.0,1.0,2.0
a-mahata,A Mahata,,24.0,4.0,1.0,28.0,35.0,1.0,48.0,0.0,0.0,70.0,4.0,2.0,,,5.0
a-saud,A Saud,,70.0,8.0,2.0,26.0,87.0,4.0,,,,,,,1.0,2.0,7.0
ak-sah,AK Sah,,75.0,5.0,0.0,20.0,73.0,3.0,114.0,0.0,0.0,135.0,4.0,2.0,2.0,,6.0
am-rossington,AM Rossington,,214.0,31.0,1.0,14.0,323.0,19.0,,,,,,,4.0,4.0,7.0
ar-ramjani,AR Ramjani,,22.0,1.0,1.0,7.0,33.0,2.0,24.0,0.0,0.0,21.0,0.0,0.0,,,1.0
as-routela,AS Routela,,11.0,1.0,2.0,20.0,13.0,0.0,12.0,0.0,0.0,19.0,1.0,0.0,1.0,,3.0
aakash-chand,Aakash Chand,,5.0,1.0,1.0,30.0,5.0,0.0,84.0,0.0,2.0,157.0,3.0,2.0,,,5.0
aakash-tripathi,Aakash Tripathi,,138.0,11.0,0.0,12.0,118.0,2.0,,,,,,,,,8.0
aarif-sheikh,Aarif Sheikh,,156.0,16.0,2.0,40.0,186.0,6.0,,,,,,,4.0,1.0,9.0
aasif-sheikh,Aasif Sheikh,,93.0,13.0,0.0,15.0,105.0,2.0,,,,,,,2.0,1.0,7.0
abhisekh-tiwari,Abhisekh Tiwari,,22.0,0.0,0.0,14.0,14.0,1.0,,,,,,,2.0,,3.0
abhishesh-gautam,Abhishesh Gautam,,12.0,1.0,1.0,30.0,12.0,0.0,186.0,0.0,0.0,215.0,7.0,8.0,,,10.0
arjun-kumal,Arjun Kumal,,53.0,2.0,1.0,1.0,43.0,1.0,,,,,,,2.0,,2.0
b-aagri,B Aagri,,,,,,,,6.0,0.0,0.0,5.0,0.0,0.0,,,1.0
b-bhandari,B Bhandari,,239.0,23.0,1.0,19.0,264.0,8.0,,,,,,,7.0,7.0,9.0
b-sharki,B Sharki,,58.0,5.0,1.0,25.0,90.0,7.0,6.0,0.0,0.0,9.0,0.0,0.0,2.0,2.0,6.0
bg-charlesworth,BG Charlesworth,,160.0,17.0,0.0,13.0,201.0,10.0,,,,,,,,1.0,8.0
bkel-milantha,BKEL Milantha,,34.0,3.0,0.0,2.0,30.0,1.0,,,,,,,2.0,,2.0
bp-sharma,BP Sharma,,3.0,0.0,1.0,22.0,0.0,0.0,78.0,0.0,0.0,88.0,2.0,1.0,,,4.0
basir-ahamad,Basir Ahamad,,162.0,9.0,1.0,45.0,191.0,9.0,118.0,0.0,0.0,150.0,3.0,1.0,1.0,,9.0
bipin-khatri,Bipin Khatri,,8.0,1.0,1.0,18.0,7.0,0.0,104.0,1.0,0.0,115.0,8.0,7.0,2.0,,6.0
ca-lynn,CA Lynn,,118.0,12.0,0.0,14.0,143.0,7.0,,,,,,,,,6.0
d-adhikari,D Adhikari,,23.0,2.0,0.0,5.0,47.0,5.0,,,,,,,1.0,,3.0
d-bohara,D Bohara,,4.0,0.0,0.0,13.0,3.0,0.0,,,,,,,1.0,,3.0
d-gupta,D Gupta,,,,,,,,,,,,,,1.0,,1.0
d-kandel,D Kandel,,5.0,0.0,0.0,10.0,6.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,,,1.0
d-khanal,D Khanal,,121.0,9.0,0.0,21.0,127.0,4.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,,6.0
d-kharel,D Kharel,,64.0,4.0,0.0,4.0,58.0,4.0,,,,,,,,,4.0
d-lakshan,D Lakshan,,38.0,4.0,1.0,9.0,53.0,2.0,70.0,1.0,0.0,67.0,10.0,3.0,2.0,,3.0
d-nath,D Nath,,118.0,7.0,2.0,54.0,122.0,5.0,,,,,,,3.0,,10.0
d-parashar,D Parashar,,,,,,,,12.0,0.0,0.0,17.0,0.0,0.0,1.0,,2.0
da-douthwaite,DA Douthwaite,,39.0,5.0,0.0,23.0,73.0,7.0,63.0,0.0,1.0,79.0,3.0,4.0,,,3.0
dj-malan,DJ Malan,,98.0,10.0,0.0,13.0,121.0,5.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,,7.0
djm-short,DJM Short,,211.0,26.0,0.0,16.0,256.0,9.0,80.0,0.0,0.0,122.0,0.0,2.0,6.0,,10.0
ds-airee,DS Airee,,123.0,5.0,2.0,44.0,162.0,9.0,144.0,0.0,0.0,223.0,9.0,2.0,10.0,3.0,9.0
deepak-bohara,Deepak Bohara,,58.0,8.0,0.0,4.0,57.0,1.0,,,,,,,1.0,,4.0
deepak-dumre,Deepak Dumre,,12.0,0.0,0.0,8.0,10.0,0.0,,,,,,,1.0,1.0,2.0
dipendra-rawat,Dipendra Rawat,,10.0,1.0,0.0,18.0,12.0,0.0,30.0,0.0,0.0,44.0,0.0,0.0,,1.0,2.0
f-du-plessis,F du Plessis,,62.0,10.0,0.0,10.0,101.0,5.0,,,,,,,2.0,,4.0
gls-scrimshaw,GLS Scrimshaw,,1.0,0.0,0.0,8.0,0.0,0.0,24.0,0.0,0.0,40.0,2.0,2.0,,,1.0
gautam-kc,Gautam KC,,,,,,,,12.0,0.0,0.0,28.0,0.0,0.0,,,1.0
gulbadin-naib,Gulbadin Naib,,59.0,6.0,1.0,26.0,90.0,6.0,96.0,0.0,0.0,125.0,5.0,1.0,1.0,,5.0
gulsan-jha,Gulsan Jha,,72.0,10.0,1.0,28.0,110.0,6.0,60.0,0.0,0.0,92.0,3.0,3.0,5.0,,7.0
h-dhami,H Dhami,,17.0,0.0,3.0,30.0,11.0,1.0,102.0,0.0,1.0,140.0,9.0,4.0,2.0,,7.0
h-mahara,H Mahara,,,,,,,,18.0,0.0,0.0,34.0,1.0,2.0,,1.0,2.0
hg-munsey,HG Munsey,,38.0,9.0,0.0,11.0,60.0,3.0,6.0,0.0,0.0,9.0,0.0,0.0,3.0,,6.0
harmeet-singh-2,Harmeet Singh (2),,80.0,7.0,2.0,56.0,133.0,12.0,196.0,1.0,0.0,202.0,12.0,4.0,3.0,,9.0
i-pandey,I Pandey,,159.0,13.0,1.0,33.0,160.0,4.0,42.0,0.0,0.0,59.0,2.0,1.0,,3.0,8.0
imran-sheikh,Imran Sheikh,,32.0,1.0,0.0,1.0,33.0,1.0,,,,,,,,,1.0
ja-kolsawala,JA Kolsawala,,10.0,0.0,0.0,3.0,6.0,0.0,,,,,,,,,1.0
ja-simpson,JA Simpson,,103.0,11.0,1.0,44.0,172.0,11.0,,,,,,,2.0,4.0,8.0
jds-neesham,JDS Neesham,,61.0,5.0,1.0,20.0,99.0,8.0,60.0,0.0,2.0,103.0,5.0,3.0,2.0,,4.0
jj-roy,JJ Roy,,54.0,3.0,1.0,10.0,68.0,4.0,,,,,,,4.0,,3.0
jj-smit,JJ Smit,,47.0,5.0,2.0,39.0,56.0,2.0,71.0,0.0,0.0,97.0,4.0,1.0,4.0,1.0,7.0
jn-loftie-eaton,JN Loftie-Eaton,,96.0,8.0,1.0,35.0,108.0,4.0,36.0,0.0,0.0,50.0,2.0,0.0,3.0,1.0,7.0
josh-brown,Josh Brown,,71.0,9.0,0.0,7.0,101.0,7.0,,,,,,,2.0,,6.0
k-bhurtel,K Bhurtel,,112.0,12.0,0.0,17.0,156.0,11.0,138.0,0.0,0.0,176.0,5.0,5.0,6.0,1.0,7.0
k-mahato,K Mahato,,5.0,0.0,2.0,21.0,3.0,0.0,48.0,0.0,1.0,71.0,1.0,1.0,1.0,,4.0
k-thagunna,K Thagunna,,30.0,2.0,2.0,32.0,24.0,0.0,48.0,0.0,1.0,61.0,3.0,2.0,6.0,,7.0
ks-airee,KS Airee,,16.0,1.0,1.0,26.0,17.0,1.0,100.0,0.0,0.0,165.0,5.0,1.0,2.0,,7.0
karan-kc,Karan KC,,31.0,2.0,1.0,46.0,49.0,5.0,173.0,0.0,0.0,214.0,13.0,8.0,5.0,,8.0
kushal-malla,Kushal Malla,,111.0,5.0,2.0,37.0,135.0,6.0,95.0,0.0,0.0,136.0,1.0,2.0,8.0,1.0,7.0
ln-rajbanshi,LN Rajbanshi,,14.0,2.0,2.0,21.0,15.0,0.0,112.0,0.0,0.0,135.0,4.0,4.0,,,5.0
lokesh-bam,Lokesh Bam,,156.0,6.0,1.0,21.0,170.0,13.0,,,,,,,5.0,4.0,9.0
m-subasingha,M Subasingha,,,,,,,,12.0,0.0,0.0,10.0,0.0,0.0,1.0,,1.0
m-de-lange,M de Lange,,64.0,5.0,1.0,45.0,83.0,5.0,203.0,0.0,1.0,278.0,10.0,6.0,6.0,1.0,9.0
md-taylor,MD Taylor,,6.0,0.0,0.0,9.0,4.0,0.0,46.0,0.0,0.0,72.0,4.0,2.0,,,2.0
mg-erasmus,MG Erasmus,,70.0,5.0,2.0,29.0,71.0,2.0,84.0,0.0,1.0,98.0,3.0,0.0,7.0,,5.0
mj-guptill,MJ Guptill,,83.0,6.0,0.0,15.0,125.0,9.0,,,,,,,3.0,,6.0
mmms-cooray,MMMS Cooray,,71.0,3.0,1.0,18.0,70.0,1.0,72.0,0.0,0.0,63.0,6.0,1.0,1.0,1.0,3.0
mp-odowd,MP O'Dowd,,30.0,1.0,0.0,2.0,20.0,0.0,,,,,,,1.0,,2.0
mrj-watt,MRJ Watt,,152.0,13.0,1.0,15.0,246.0,21.0,132.0,1.0,0.0,142.0,5.0,1.0,1.0,1.0,7.0
maaz-sadaqat,Maaz Sadaqat,,74.0,11.0,0.0,5.0,113.0,7.0,120.0,1.0,0.0,132.0,4.0,2.0,2.0,,5.0
mayan-yadav,Mayan Yadav,,94.0,5.0,2.0,34.0,84.0,2.0,18.0,0.0,0.0,19.0,2.0,0.0,1.0,,6.0
milan-bohara,Milan Bohara,,2.0,1.0,1.0,9.0,5.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,,,1.0
milind-kumar,Milind Kumar,,140.0,10.0,0.0,29.0,115.0,1.0,162.0,0.0,0.0,162.0,10.0,2.0,7.0,,7.0
mohammad-aadil-alam,Mohammad Aadil Alam,,60.0,7.0,2.0,50.0,93.0,5.0,6.0,0.0,0.0,11.0,0.0,0.0,4.0,,7.0
mukhtar-ahmed,Mukhtar Ahmed,,10.0,2.0,0.0,1.0,10.0,0.0,,,,,,,,,1.0
n-bhatta,N Bhatta,,62.0,3.0,0.0,21.0,49.0,2.0,96.0,0.0,0.0,119.0,0.0,1.0,2.0,,6.0
n-dickwella,N Dickwella,,112.0,11.0,2.0,25.0,137.0,3.0,,,,,,,2.0,4.0,6.0
n-saud,N Saud,,15.0,1.0,1.0,25.0,10.0,0.0,36.0,0.0,0.0,40.0,2.0,0.0,,,4.0
nk-yadav,NK Yadav,,10.0,0.0,2.0,27.0,5.0,0.0,150.0,0.0,0.0,206.0,10.0,9.0,1.0,1.0,7.0
najibullah-zadran,Najibullah Zadran,,57.0,2.0,2.0,30.0,66.0,4.0,,,,,,,4.0,,7.0
narayan-joshi,Narayan Joshi,,47.0,3.0,1.0,38.0,48.0,2.0,30.0,0.0,1.0,51.0,0.0,0.0,2.0,,7.0
p-mehra,P Mehra,,13.0,2.0,0.0,11.0,13.0,0.0,19.0,1.0,1.0,23.0,3.0,0.0,,1.0,3.0
p-sarraf,P Sarraf,,87.0,8.0,1.0,24.0,109.0,6.0,60.0,0.0,0.0,69.0,3.0,1.0,1.0,,6.0
p-shrestha,P Shrestha,,6.0,0.0,0.0,4.0,2.0,0.0,,,,,,,1.0,,1.0
pappu-yadav,Pappu Yadav,,,,,,,,,,,,,,1.0,,1.0
pratis-gc,Pratis GC,,40.0,4.0,2.0,64.0,67.0,5.0,150.0,0.0,0.0,218.0,9.0,10.0,,,9.0
priyank-panchal,Priyank Panchal,,140.0,17.0,0.0,10.0,197.0,11.0,,,,,,,4.0,,7.0
r-dhakal,R Dhakal,,3.0,0.0,1.0,20.0,3.0,0.0,94.0,0.0,2.0,123.0,3.0,5.0,2.0,,5.0
r-dhawan,R Dhawan,,31.0,3.0,0.0,6.0,54.0,2.0,60.0,0.0,0.0,82.0,3.0,1.0,,1.0,3.0
r-trumpelmann,R Trumpelmann,,41.0,4.0,4.0,53.0,65.0,4.0,200.0,2.0,1.0,224.0,15.0,11.0,4.0,,10.0
r-vasconcelos,R Vasconcelos,,4.0,0.0,0.0,2.0,3.0,0.0,,,,,,,,,1.0
rk-paudel,RK Paudel,,277.0,18.0,0.0,30.0,276.0,9.0,78.0,0.0,0.0,99.0,10.0,1.0,5.0,1.0,10.0
rs-bopara,RS Bopara,,182.0,12.0,0.0,30.0,237.0,13.0,48.0,0.0,0.0,69.0,2.0,0.0,3.0,,7.0
ranjit-kumar,Ranjit Kumar,,2.0,0.0,1.0,22.0,1.0,0.0,120.0,0.0,0.0,116.0,8.0,0.0,1.0,1.0,5.0
rashid-khan-2,Rashid Khan (2),,46.0,2.0,0.0,30.0,35.0,2.0,129.0,2.0,1.0,177.0,9.0,4.0,2.0,,8.0
rohit-chand,Rohit Chand,,,,,,,,24.0,0.0,0.0,30.0,1.0,0.0,1.0,,2.0
rupesh-singh,Rupesh Singh,,26.0,2.0,2.0,33.0,20.0,0.0,54.0,0.0,0.0,83.0,3.0,1.0,,2.0,5.0
s-dhakal,S Dhakal,,4.0,0.0,1.0,22.0,7.0,1.0,87.0,0.0,0.0,135.0,3.0,2.0,,,6.0
s-jora,S Jora,,104.0,11.0,1.0,39.0,115.0,3.0,,,,,,,7.0,1.0,10.0
s-kansakar,S Kansakar,,18.0,1.0,0.0,15.0,15.0,0.0,,,,,,,1.0,,3.0
s-lamichhane,S Lamichhane,,20.0,4.0,5.0,64.0,31.0,1.0,216.0,0.0,0.0,177.0,17.0,4.0,1.0,,9.0
s-maharjan,S Maharjan,,39.0,4.0,0.0,20.0,32.0,0.0,,,,,,,,,6.0
s-malla,S Malla,,30.0,1.0,2.0,43.0,46.0,4.0,216.0,0.0,0.0,234.0,17.0,1.0,4.0,,10.0
sa-zaib,SA Zaib,,87.0,6.0,0.0,31.0,116.0,8.0,138.0,0.0,0.0,153.0,5.0,0.0,1.0,1.0,7.0
sc-kuggeleijn,SC Kuggeleijn,,26.0,0.0,1.0,39.0,30.0,3.0,156.0,0.0,0.0,157.0,10.0,6.0,7.0,2.0,8.0
sd-heazlett,SD Heazlett,,100.0,9.0,0.0,17.0,150.0,11.0,48.0,0.0,0.0,69.0,1.0,1.0,11.0,,6.0
sk-chettri,SK Chettri,,4.0,0.0,1.0,8.0,2.0,0.0,6.0,0.0,0.0,5.0,1.0,3.0,1.0,,2.0
sl-verma,SL Verma,,41.0,2.0,1.0,14.0,56.0,4.0,42.0,0.0,0.0,53.0,2.0,0.0,2.0,,3.0
smld-samarakoon,SMLD Samarakoon,,21.0,0.0,0.0,7.0,22.0,2.0,6.0,0.0,0.0,6.0,0.0,0.0,,,1.0
sp-jackson,SP Jackson,,14.0,2.0,0.0,6.0,21.0,1.0,,,,,,,1.0,,2.0
sp-krishnamurthi,SP Krishnamurthi,,131.0,10.0,1.0,36.0,167.0,9.0,121.0,0.0,0.0,133.0,6.0,1.0,4.0,,7.0
sachin-bhatt,Sachin Bhatt,,,,,,,,24.0,0.0,0.0,43.0,0.0,2.0,,,2.0
sahil-patel,Sahil Patel,,27.0,0.0,0.0,13.0,22.0,1.0,,,,,,,,2.0,2.0
sameer-ali,Sameer Ali,,2.0,0.0,0.0,9.0,1.0,0.0,,,,,,,,1.0,2.0
santosh-yadav,Santosh Yadav,,62.0,0.0,0.0,33.0,76.0,4.0,102.0,0.0,0.0,113.0,7.0,4.0,1.0,,8.0
saugat-dhakal,Saugat Dhakal,,,,,,,,6.0,0.0,0.0,14.0,0.0,0.0,,,1.0
shahab-alam,Shahab Alam,,14.0,0.0,4.0,43.0,7.0,0.0,168.0,0.0,0.0,174.0,13.0,1.0,5.0,2.0,8.0
shankar-rana,Shankar Rana,,14.0,0.0,0.0,5.0,7.0,0.0,6.0,0.0,0.0,7.0,0.0,2.0,,,2.0
shubham-ranjane,Shubham Ranjane,,67.0,5.0,1.0,21.0,87.0,4.0,60.0,0.0,0.0,105.0,5.0,2.0,1.0,,4.0
sohail-tanvir,Sohail Tanvir,,20.0,2.0,0.0,16.0,23.0,1.0,111.0,0.0,0.0,126.0,8.0,4.0,,1.0,5.0
sompal-kami,Sompal Kami,,47.0,3.0,1.0,28.0,51.0,2.0,144.0,1.0,2.0,216.0,9.0,6.0,2.0,,7.0
subash-bhandari,Subash Bhandari,,3.0,0.0,1.0,11.0,0.0,0.0,48.0,0.0,0.0,44.0,5.0,0.0,,,2.0
