player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
ab-fudadin,AB Fudadin,,123.0,7.0,1.0,15.0,123.0,4.0,,,,,,,2.0,,6.0
ad-russell,AD Russell,,92.0,13.0,2.0,51.0,139.0,7.0,204.0,0.0,1.0,266.0,9.0,5.0,6.0,,10.0
ads-fletcher,ADS Fletcher,,285.0,30.0,0.0,12.0,369.0,16.0,6.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,10.0
aj-hosein,AJ Hosein,,11.0,1.0,1.0,16.0,11.0,0.0,,,,,,,1.0,,2.0
ar-nurse,AR Nurse,,20.0,2.0,0.0,20.0,26.0,2.0,43.0,0.0,1.0,69.0,1.0,0.0,1.0,,5.0
bj-hodge,BJ Hodge,,211.0,22.0,3.0,39.0,298.0,17.0,18.0,0.0,0.0,21.0,2.0,1.0,2.0,,10.0
bmaj-mendis,BMAJ Mendis,,8.0,1.0,0.0,14.0,8.0,0.0,72.0,1.0,0.0,62.0,7.0,2.0,1.0,,4.0
ca-lynn,CA Lynn,,132.0,11.0,1.0,33.0,167.0,10.0,,,,,,,6.0,,10.0
cak-walton,CAK Walton,,219.0,23.0,1.0,19.0,243.0,8.0,,,,,,,3.0,1.0,10.0
cd-barnwell,CD Barnwell,,73.0,6.0,0.0,36.0,81.0,3.0,18.0,0.0,0.0,46.0,0.0,2.0,5.0,,10.0
ch-gayle,CH Gayle,,268.0,30.0,3.0,12.0,430.0,33.0,6.0,0.0,0.0,15.0,0.0,0.0,3.0,,10.0
cr-brathwaite,CR Brathwaite,,79.0,6.0,3.0,59.0,123.0,10.0,170.0,0.0,2.0,238.0,5.0,12.0,5.0,,9.0
cs-delport,CS Delport,,170.0,24.0,1.0,26.0,216.0,10.0,,,,,,,10.0,,12.0
d-bishoo,D Bishoo,,9.0,0.0,2.0,21.0,7.0,0.0,155.0,1.0,1.0,132.0,12.0,2.0,2.0,,7.0
d-ramdin,D Ramdin,,143.0,13.0,2.0,29.0,170.0,8.0,,,,,,,9.0,5.0,10.0
d-wiese,D Wiese,,16.0,2.0,0.0,21.0,12.0,0.0,90.0,0.0,0.0,138.0,8.0,1.0,1.0,,5.0
dc-thomas,DC Thomas,,113.0,6.0,0.0,45.0,137.0,10.0,,,,,,,3.0,1.0,8.0
de-johnson,DE Johnson,,1.0,0.0,0.0,4.0,0.0,0.0,24.0,1.0,0.0,37.0,3.0,0.0,,,2.0
dj-bravo,DJ Bravo,,143.0,12.0,5.0,64.0,173.0,7.0,268.0,1.0,0.0,328.0,28.0,10.0,3.0,,13.0
djg-sammy,DJG Sammy,,65.0,4.0,0.0,38.0,81.0,4.0,72.0,0.0,0.0,102.0,6.0,2.0,3.0,,7.0
dl-vettori,DL Vettori,,13.0,0.0,0.0,28.0,2.0,0.0,204.0,0.0,0.0,207.0,4.0,0.0,2.0,,9.0
dm-bravo,DM Bravo,,217.0,15.0,3.0,48.0,291.0,21.0,,,,,,,2.0,,13.0
dpmd-jayawardene,DPMD Jayawardene,,40.0,3.0,0.0,25.0,33.0,0.0,,,,,,,4.0,,8.0
dr-smith,DR Smith,,263.0,24.0,0.0,11.0,273.0,11.0,6.0,0.0,0.0,12.0,1.0,0.0,7.0,,11.0
dya-davis,DYA Davis,,1.0,0.0,1.0,10.0,1.0,0.0,114.0,0.0,0.0,134.0,7.0,3.0,,,7.0
e-leie,E Leie,,,,,,,,42.0,0.0,0.0,41.0,2.0,3.0,1.0,,2.0
e-lewis,E Lewis,,179.0,20.0,0.0,19.0,222.0,14.0,,,,,,,1.0,,10.0
emdy-munaweera,EMDY Munaweera,,163.0,18.0,0.0,18.0,166.0,6.0,6.0,0.0,0.0,14.0,0.0,2.0,1.0,,9.0
fh-edwards,FH Edwards,,16.0,1.0,1.0,19.0,19.0,1.0,204.0,0.0,1.0,287.0,9.0,11.0,2.0,,9.0
h-davids,H Davids,,123.0,6.0,1.0,44.0,125.0,4.0,,,,,,,1.0,,10.0
h-miller,H Miller,,29.0,2.0,0.0,11.0,32.0,1.0,,,,,,,1.0,,3.0
i-khan-2,I Khan (2),,1.0,0.0,1.0,11.0,1.0,0.0,30.0,0.0,0.0,34.0,1.0,0.0,1.0,,2.0
j-blackwood,J Blackwood,,86.0,5.0,0.0,25.0,84.0,3.0,,,,,,,,,5.0
j-botha,J Botha,,82.0,4.0,3.0,42.0,58.0,0.0,144.0,0.0,0.0,172.0,8.0,5.0,10.0,,13.0
j-charles,J Charles,,151.0,17.0,1.0,18.0,232.0,14.0,,,,,,,2.0,,10.0
j-theron,J Theron,,22.0,0.0,2.0,51.0,15.0,1.0,198.0,0.0,1.0,259.0,8.0,9.0,5.0,,9.0
ja-warrican,JA Warrican,,,,,,,,54.0,0.0,0.0,82.0,2.0,2.0,1.0,,3.0
je-taylor,JE Taylor,,27.0,2.0,3.0,59.0,16.0,0.0,234.0,1.0,0.0,301.0,12.0,13.0,,,10.0
jh-kallis,JH Kallis,,268.0,35.0,2.0,13.0,304.0,7.0,171.0,2.0,0.0,184.0,9.0,2.0,4.0,,13.0
jj-athanaze,JJ Athanaze,,,,,,,,,,,,,,2.0,,2.0
jl-carter,JL Carter,,81.0,4.0,1.0,37.0,94.0,6.0,,,,,,,3.0,1.0,9.0
