player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
ad-hales,AD Hales,,241.0,43.0,1.0,18.0,355.0,11.0,,,,,,,4.0,,9.0
aamer-azmat,Aamer Azmat,,34.0,6.0,0.0,9.0,43.0,0.0,6.0,0.0,0.0,3.0,0.0,1.0,4.0,,6.0
aamer-yamin,Aamer Yamin,,39.0,2.0,1.0,32.0,56.0,4.0,66.0,0.0,0.0,113.0,1.0,4.0,1.0,,5.0
abbas-afridi,Abbas Afridi,,5.0,1.0,0.0,15.0,6.0,0.0,90.0,0.0,0.0,127.0,3.0,1.0,,,5.0
abdul-bangalzai,Abdul Bangalzai,,13.0,0.0,0.0,2.0,14.0,1.0,,,,,,,,,1.0
abdullah-shafique,Abdullah Shafique,,196.0,26.0,0.0,20.0,251.0,8.0,,,,,,,7.0,2.0,11.0
ahsan-ali,Ahsan Ali,,180.0,32.0,1.0,15.0,250.0,6.0,,,,,,,2.0,,8.0
ali-majid,Ali Majid,,,,,,,,24.0,0.0,0.0,33.0,0.0,1.0,,,1.0
amad-butt,Amad Butt,,7.0,1.0,1.0,14.0,10.0,0.0,36.0,0.0,0.0,46.0,1.0,1.0,1.0,,2.0
anwar-ali,Anwar Ali,,10.0,0.0,0.0,13.0,6.0,0.0,54.0,0.0,0.0,79.0,2.0,2.0,5.0,,4.0
arish-ali,Arish Ali,,1.0,0.0,0.0,10.0,0.0,0.0,18.0,0.0,0.0,36.0,0.0,1.0,,,1.0
arshad-iqbal,Arshad Iqbal,,,,,,,,24.0,0.0,2.0,30.0,2.0,1.0,,,1.0
ashir-qureshi,Ashir Qureshi,,1.0,0.0,0.0,5.0,0.0,0.0,42.0,0.0,0.0,61.0,1.0,0.0,,,3.0
asif-afridi,Asif Afridi,,3.0,0.0,0.0,5.0,1.0,0.0,114.0,1.0,0.0,124.0,8.0,1.0,1.0,,5.0
asif-ali,Asif Ali,,105.0,5.0,1.0,66.0,137.0,11.0,18.0,0.0,0.0,27.0,2.0,0.0,7.0,2.0,12.0
athar-mahmood,Athar Mahmood,,,,,,,,48.0,0.0,0.0,49.0,0.0,0.0,1.0,,3.0
azam-khan,Azam Khan,,209.0,19.0,1.0,57.0,296.0,19.0,,,,,,,6.0,5.0,11.0
b-muzarabani,B Muzarabani,,2.0,0.0,0.0,10.0,0.0,0.0,96.0,0.0,0.0,129.0,5.0,6.0,,,4.0
bac-howell,BAC Howell,,1.0,0.0,1.0,7.0,2.0,0.0,21.0,0.0,0.0,34.0,1.0,0.0,,,1.0
bcj-cutting,BCJ Cutting,,120.0,13.0,1.0,52.0,197.0,13.0,41.0,0.0,0.0,68.0,1.0,2.0,7.0,,9.0
bm-duckett,BM Duckett,,50.0,8.0,0.0,14.0,60.0,1.0,,,,,,,2.0,,4.0
br-dunk,BR Dunk,,11.0,0.0,0.0,5.0,9.0,0.0,,,,,,,,,1.0
babar-azam,Babar Azam,,289.0,40.0,1.0,18.0,343.0,2.0,,,,,,,9.0,,10.0
c-munro,C Munro,,117.0,8.0,1.0,9.0,165.0,9.0,,,,,,,2.0,,3.0
cj-jordan,CJ Jordan,,7.0,1.0,1.0,34.0,6.0,0.0,120.0,0.0,1.0,189.0,9.0,3.0,1.0,1.0,5.0
d-foxcroft,D Foxcroft,,,,,,,,,,,,,,1.0,,1.0
d-wiese,D Wiese,,91.0,8.0,4.0,68.0,168.0,12.0,175.0,1.0,0.0,244.0,9.0,3.0,4.0,1.0,13.0
dj-willey,DJ Willey,,33.0,1.0,1.0,14.0,28.0,1.0,153.0,0.0,0.0,208.0,13.0,3.0,4.0,,8.0
