player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-flintoff,A Flintoff,,48.0,8.0,1.0,11.0,72.0,2.0,108.0,0.0,1.0,105.0,3.0,1.0,,,2.0
a-kumble,A Kumble,,,,,,,,60.0,0.0,0.0,46.0,0.0,0.0,,1.0,1.0
a-nehra,A Nehra,,,,,,,,48.0,0.0,0.0,42.0,0.0,0.0,,,1.0
ab-agarkar,AB Agarkar,,,,,,,,48.0,0.0,2.0,49.0,0.0,0.0,,,1.0
af-giles,AF Giles,,2.0,0.0,1.0,9.0,2.0,0.0,90.0,1.0,0.0,69.0,3.0,2.0,,,2.0
aj-stewart,AJ Stewart,,138.0,10.0,1.0,11.0,111.0,0.0,,,,,,,,,2.0
bb-mccullum,BB McCullum,,12.0,0.0,0.0,7.0,7.0,0.0,,,,,,,4.0,2.0,1.0
cd-mcmillan,CD McMillan,,7.0,0.0,0.0,4.0,5.0,0.0,,,,,,,1.0,,1.0
crd-fernando,CRD Fernando,,13.0,0.0,1.0,11.0,5.0,0.0,48.0,0.0,1.0,46.0,2.0,1.0,,,1.0
d-mongia,D Mongia,,5.0,0.0,0.0,3.0,1.0,0.0,,,,,,,1.0,,1.0
dl-vettori,DL Vettori,,6.0,1.0,1.0,9.0,9.0,0.0,48.0,0.0,0.0,48.0,1.0,1.0,,,1.0
dnt-zoysa,DNT Zoysa,,1.0,0.0,0.0,10.0,0.0,0.0,42.0,0.0,3.0,46.0,1.0,0.0,,,1.0
dpmd-jayawardene,DPMD Jayawardene,,37.0,3.0,0.0,4.0,29.0,0.0,,,,,,,1.0,,1.0
dr-tuffey,DR Tuffey,,6.0,0.0,0.0,10.0,5.0,0.0,60.0,2.0,2.0,35.0,2.0,0.0,,1.0,1.0
gp-thorpe,GP Thorpe,,46.0,2.0,0.0,9.0,30.0,0.0,,,,,,,2.0,,2.0
harbhajan-singh,Harbhajan Singh,,17.0,1.0,0.0,8.0,14.0,1.0,120.0,0.0,0.0,106.0,1.0,3.0,,,2.0
j-srinath,J Srinath,,6.0,0.0,0.0,10.0,3.0,0.0,60.0,0.0,0.0,34.0,3.0,0.0,,1.0,1.0
jdp-oram,JDP Oram,,7.0,0.0,0.0,6.0,4.0,0.0,48.0,0.0,0.0,50.0,1.0,0.0,1.0,,1.0
kc-sangakkara,KC Sangakkara,,28.0,2.0,0.0,6.0,22.0,0.0,,,,,,,1.0,,1.0
kd-mills,KD Mills,,6.0,0.0,0.0,8.0,5.0,0.0,58.0,0.0,2.0,45.0,3.0,2.0,,,1.0
l-vincent,L Vincent,,32.0,2.0,0.0,5.0,34.0,0.0,,,,,,,,,1.0
m-kaif,M Kaif,,38.0,1.0,0.0,6.0,24.0,0.0,,,,,,,1.0,1.0,2.0
me-trescothick,ME Trescothick,,103.0,13.0,0.0,2.0,112.0,1.0,,,,,,,1.0,,2.0
mj-hoggard,MJ Hoggard,,,,,,,,113.0,0.0,6.0,111.0,1.0,3.0,,1.0,2.0
mn-nawaz,MN Nawaz,,22.0,0.0,1.0,9.0,15.0,0.0,,,,,,,,,1.0
ms-atapattu,MS Atapattu,,58.0,7.0,0.0,3.0,47.0,0.0,,,,,,,,,1.0
ms-sinclair,MS Sinclair,,126.0,4.0,0.0,3.0,78.0,1.0,,,,,,,,,1.0
n-hussain,N Hussain,,123.0,6.0,0.0,6.0,86.0,0.0,,,,,,,1.0,,2.0
nj-astle,NJ Astle,,95.0,5.0,0.0,2.0,76.0,1.0,,,,,,,,,1.0
nv-knight,NV Knight,,60.0,5.0,0.0,4.0,51.0,0.0,,,,,,,,,2.0
pa-hitchcock,PA Hitchcock,,1.0,0.0,1.0,11.0,2.0,0.0,48.0,0.0,3.0,38.0,1.0,0.0,,,1.0
pd-collingwood,PD Collingwood,,10.0,3.0,1.0,16.0,16.0,0.0,42.0,0.0,0.0,44.0,2.0,1.0,,,2.0
r-dravid,R Dravid,,113.0,8.0,1.0,9.0,91.0,0.0,,,,,,,3.0,1.0,2.0
rc-irani,RC Irani,,76.0,1.0,0.0,13.0,51.0,0.0,120.0,0.0,0.0,72.0,1.0,0.0,1.0,,2.0
rj-kirtley,RJ Kirtley,,,,,,,,120.0,0.0,1.0,97.0,2.0,2.0,2.0,,2.0
rp-arnold,RP Arnold,,46.0,2.0,0.0,5.0,29.0,0.0,36.0,0.0,0.0,41.0,1.0,0.0,,,1.0
rs-kaluwitharana,RS Kaluwitharana,,64.0,5.0,0.0,2.0,52.0,1.0,,,,,,,,,1.0
sb-bangar,SB Bangar,,5.0,1.0,0.0,7.0,4.0,0.0,42.0,0.0,0.0,34.0,0.0,1.0,,,1.0
sc-ganguly,SC Ganguly,,70.0,4.0,0.0,2.0,43.0,0.0,66.0,0.0,0.0,54.0,2.0,0.0,,,2.0
sp-fleming,SP Fleming,,6.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,1.0,1.0
sr-tendulkar,SR Tendulkar,,9.0,0.0,0.0,4.0,1.0,0.0,,,,,,,,1.0,1.0
st-jayasuriya,ST Jayasuriya,,17.0,2.0,0.0,1.0,12.0,0.0,60.0,0.0,0.0,51.0,0.0,1.0,,,1.0
udu-chandana,UDU Chandana,,4.0,0.0,0.0,7.0,1.0,0.0,60.0,0.0,0.0,43.0,0.0,1.0,,,1.0
v-sehwag,V Sehwag,,184.0,18.0,0.0,5.0,179.0,3.0,,,,,,,1.0,,2.0
vvs-laxman,VVS Laxman,,39.0,4.0,0.0,2.0,20.0,0.0,,,,,,,,,1.0
wpujc-vaas,WPUJC Vaas,,14.0,1.0,0.0,8.0,10.0,0.0,54.0,0.0,0.0,58.0,2.0,0.0,,,1.0
yuvraj-singh,Yuvraj Singh,,67.0,7.0,1.0,11.0,64.0,0.0,42.0,0.0,0.0,39.0,3.0,0.0,1.0,,2.0
z-khan,Z Khan,,13.0,1.0,0.0,9.0,11.0,0.0,114.0,0.0,4.0,95.0,4.0,4.0,1.0,1.0,2.0
