player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-bramble,A Bramble,,19.0,0.0,0.0,3.0,7.0,0.0,,,,,,,1.0,,1.0
a-phillip,A Phillip,,,,,,,,26.0,0.0,0.0,27.0,1.0,0.0,1.0,,2.0
aa-jangoo,AA Jangoo,,31.0,2.0,0.0,4.0,25.0,0.0,,,,,,,1.0,,2.0
ad-russell,AD Russell,,157.0,19.0,3.0,49.0,222.0,16.0,78.0,0.0,1.0,115.0,3.0,5.0,,,8.0
ads-fletcher,ADS Fletcher,,165.0,17.0,1.0,23.0,211.0,11.0,,,,,,,14.0,1.0,12.0
aj-hosein,AJ Hosein,,16.0,1.0,0.0,6.0,12.0,0.0,162.0,1.0,0.0,150.0,10.0,3.0,1.0,,7.0
ar-nedd,AR Nedd,,2.0,0.0,0.0,10.0,1.0,0.0,90.0,1.0,0.0,73.0,3.0,1.0,1.0,,4.0
ar-nurse,AR Nurse,,98.0,6.0,2.0,67.0,107.0,4.0,78.0,0.0,0.0,75.0,2.0,2.0,2.0,,9.0
as-joseph,AS Joseph,,35.0,0.0,2.0,31.0,36.0,3.0,102.0,0.0,0.0,158.0,4.0,6.0,2.0,,6.0
ali-khan,Ali Khan,,,,,,,,121.0,2.0,0.0,150.0,8.0,11.0,1.0,,8.0
asif-ali,Asif Ali,,106.0,9.0,1.0,43.0,118.0,5.0,,,,,,,2.0,,9.0
ba-king,BA King,,118.0,13.0,1.0,11.0,116.0,4.0,,,,,,,5.0,,11.0
br-dunk,BR Dunk,,142.0,8.0,1.0,41.0,155.0,5.0,16.0,0.0,0.0,29.0,1.0,0.0,3.0,,9.0
c-archibald,C Archibald,,2.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,1.0,,,1.0
c-hemraj,C Hemraj,,140.0,8.0,0.0,20.0,140.0,7.0,24.0,0.0,0.0,25.0,1.0,0.0,2.0,,8.0
c-munro,C Munro,,155.0,26.0,1.0,22.0,207.0,8.0,,,,,,,3.0,,8.0
ca-lynn,CA Lynn,,128.0,10.0,1.0,12.0,138.0,8.0,,,,,,,2.0,,9.0
cak-walton,CAK Walton,,40.0,1.0,0.0,19.0,24.0,1.0,,,,,,,3.0,1.0,8.0
cj-anderson,CJ Anderson,,61.0,0.0,0.0,30.0,53.0,3.0,,,,,,,1.0,,7.0
cj-green,CJ Green,,24.0,0.0,1.0,39.0,17.0,1.0,225.0,3.0,0.0,213.0,9.0,3.0,7.0,,11.0
ck-holder,CK Holder,,,,,,,,48.0,0.0,2.0,86.0,3.0,4.0,,,3.0
cr-brathwaite,CR Brathwaite,,76.0,3.0,4.0,61.0,60.0,3.0,182.0,2.0,0.0,249.0,10.0,17.0,4.0,,10.0
d-ramdin,D Ramdin,,175.0,4.0,1.0,37.0,170.0,7.0,,,,,,,9.0,,9.0
dc-drakes,DC Drakes,,14.0,2.0,0.0,14.0,15.0,0.0,42.0,0.0,1.0,63.0,3.0,4.0,,,2.0
dj-bravo,DJ Bravo,,6.0,2.0,3.0,20.0,17.0,1.0,192.0,0.0,0.0,240.0,9.0,10.0,7.0,,10.0
djg-sammy,DJG Sammy,,51.0,2.0,1.0,56.0,42.0,2.0,18.0,0.0,0.0,28.0,1.0,0.0,6.0,,9.0
dm-bravo,DM Bravo,,258.0,12.0,4.0,37.0,297.0,20.0,,,,,,,6.0,,10.0
e-lewis,E Lewis,,195.0,16.0,1.0,23.0,235.0,18.0,,,,,,,4.0,,10.0
fh-edwards,FH Edwards,,8.0,0.0,3.0,40.0,7.0,0.0,180.0,1.0,0.0,230.0,9.0,11.0,1.0,,9.0
fawad-ahmed,Fawad Ahmed,,,,,,,,216.0,1.0,0.0,236.0,13.0,1.0,1.0,,11.0
gd-phillips,GD Phillips,,248.0,19.0,1.0,20.0,316.0,18.0,,,,,,,4.0,,10.0
hr-walsh,HR Walsh,,22.0,1.0,2.0,22.0,16.0,0.0,138.0,1.0,0.0,176.0,7.0,3.0,6.0,,8.0
i-khan-2,I Khan (2),,23.0,1.0,1.0,35.0,15.0,0.0,96.0,2.0,0.0,99.0,5.0,1.0,,,6.0
is-sodhi,IS Sodhi,,20.0,1.0,2.0,26.0,16.0,1.0,105.0,0.0,0.0,159.0,2.0,3.0,1.0,,5.0
