player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-bagai,A Bagai,,101.0,12.0,1.0,7.0,115.0,0.0,,,,,,,2.0,2.0,2.0
a-brindle,A Brindle,,30.0,3.0,1.0,15.0,44.0,1.0,30.0,0.0,0.0,24.0,0.0,1.0,6.0,1.0,5.0
a-dananjaya,A Dananjaya,,,,,,,,6.0,0.0,0.0,12.0,0.0,0.0,,,1.0
a-mohammed,A Mohammed,,,,,,,,48.0,0.0,0.0,37.0,0.0,0.0,2.0,2.0,2.0
a-shrubsole,A Shrubsole,,1.0,0.0,0.0,10.0,0.0,0.0,24.0,0.0,0.0,24.0,1.0,4.0,,,2.0
a-le-breton,A le Breton,,24.0,3.0,0.0,10.0,24.0,0.0,,,,,,,,,2.0
aa-obanda,AA Obanda,,114.0,21.0,0.0,10.0,136.0,3.0,,,,,,,,,6.0
ab-de-villiers,AB de Villiers,,67.0,10.0,1.0,24.0,85.0,2.0,,,,,,,5.0,,6.0
ac-jayangani,AC Jayangani,,80.0,13.0,0.0,5.0,71.0,0.0,,,,,,,1.0,,5.0
ac-voges,AC Voges,,62.0,2.0,1.0,8.0,76.0,2.0,,,,,,,1.0,,2.0
ad-hales,AD Hales,,161.0,29.0,1.0,12.0,247.0,8.0,,,,,,,3.0,,6.0
ad-mathews,AD Mathews,,108.0,11.0,2.0,31.0,134.0,2.0,132.0,0.0,0.0,182.0,4.0,1.0,2.0,,8.0
ad-russell,AD Russell,,12.0,3.0,1.0,14.0,23.0,0.0,24.0,0.0,0.0,36.0,0.0,1.0,3.0,,3.0
ae-jones,AE Jones,,10.0,0.0,0.0,3.0,6.0,0.0,,,,,,,,,1.0
aj-blackwell,AJ Blackwell,,60.0,2.0,0.0,15.0,49.0,0.0,,,,,,,,,3.0
aj-finch,AJ Finch,,135.0,27.0,0.0,9.0,262.0,15.0,6.0,0.0,0.0,9.0,0.0,0.0,,,6.0
aj-healy,AJ Healy,,46.0,2.0,0.0,4.0,25.0,0.0,,,,,,,,,3.0
ak-perera,AK Perera,,,,,,,,6.0,0.0,0.0,17.0,0.0,0.0,1.0,,1.0
am-ellis,AM Ellis,,6.0,0.0,1.0,17.0,6.0,0.0,30.0,0.0,0.0,55.0,2.0,1.0,,,2.0
am-phangiso,AM Phangiso,,,,,,,,18.0,0.0,0.0,33.0,1.0,0.0,,,1.0
ap-devcich,AP Devcich,,54.0,14.0,0.0,3.0,89.0,2.0,36.0,0.0,0.0,45.0,0.0,0.0,,,2.0
ar-cusack,AR Cusack,,,,,,,,24.0,0.0,0.0,27.0,1.0,1.0,,,1.0
as-dean,AS Dean,,1.0,0.0,0.0,10.0,1.0,0.0,12.0,0.0,0.0,14.0,0.0,0.0,1.0,,1.0
as-hansra,AS Hansra,,29.0,2.0,2.0,22.0,37.0,1.0,66.0,0.0,0.0,68.0,6.0,1.0,,,4.0
abdul-razzaq,Abdul Razzaq,,17.0,1.0,0.0,14.0,10.0,0.0,6.0,0.0,0.0,14.0,0.0,1.0,,,2.0
abdur-razzak,Abdur Razzak,,19.0,0.0,2.0,36.0,14.0,0.0,84.0,1.0,0.0,111.0,4.0,3.0,,,4.0
abdur-rehman,Abdur Rehman,,12.0,0.0,1.0,9.0,7.0,0.0,6.0,0.0,0.0,18.0,0.0,0.0,1.0,,2.0
ahmed-shehzad,Ahmed Shehzad,,249.0,28.0,1.0,16.0,312.0,12.0,,,,,,,3.0,1.0,11.0
ahsan-malik,Ahsan Malik,,5.0,0.0,1.0,11.0,3.0,0.0,90.0,0.0,0.0,123.0,6.0,1.0,1.0,1.0,5.0
al-amin-hossain,Al-Amin Hossain,,3.0,1.0,1.0,11.0,5.0,0.0,24.0,0.0,0.0,31.0,2.0,1.0,,,1.0
anwar-ali,Anwar Ali,,7.0,1.0,1.0,7.0,10.0,0.0,42.0,0.0,0.0,67.0,2.0,0.0,,,3.0
asad-ali,Asad Ali,,,,,,,,24.0,0.0,1.0,33.0,0.0,3.0,,,2.0
asmavia-iqbal,Asmavia Iqbal,,19.0,3.0,0.0,5.0,14.0,0.0,48.0,0.0,0.0,36.0,1.0,5.0,,,3.0
ayasha-rahman,Ayasha Rahman,,96.0,5.0,0.0,3.0,76.0,0.0,,,,,,,,,2.0
b-kumar,B Kumar,,,,,,,,24.0,0.0,0.0,35.0,3.0,1.0,,,1.0
b-laughlin,B Laughlin,,,,,,,,47.0,0.0,0.0,86.0,1.0,0.0,1.0,,2.0
ba-stokes,BA Stokes,,5.0,0.0,1.0,7.0,9.0,1.0,18.0,0.0,0.0,26.0,0.0,1.0,,,1.0
baw-mendis,BAW Mendis,,,,,,,,156.0,0.0,0.0,202.0,5.0,2.0,1.0,1.0,7.0
bb-mccullum,BB McCullum,,111.0,18.0,0.0,12.0,178.0,7.0,,,,,,,3.0,1.0,5.0
bcj-cutting,BCJ Cutting,,1.0,0.0,0.0,9.0,0.0,0.0,42.0,0.0,0.0,70.0,0.0,0.0,1.0,,2.0
bj-haddin,BJ Haddin,,14.0,2.0,0.0,12.0,27.0,2.0,,,,,,,1.0,2.0,2.0
bj-rohrer,BJ Rohrer,,14.0,0.0,0.0,5.0,16.0,1.0,,,,,,,,,1.0
bmaj-mendis,BMAJ Mendis,,42.0,5.0,0.0,17.0,62.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0,,,3.0
bn-cooper,BN Cooper,,32.0,5.0,0.0,13.0,41.0,0.0,,,,,,,3.0,,3.0
brm-taylor,BRM Taylor,,77.0,12.0,1.0,19.0,94.0,1.0,,,,,,,4.0,1.0,6.0
bv-vitori,BV Vitori,,3.0,0.0,1.0,11.0,1.0,0.0,96.0,0.0,0.0,117.0,2.0,6.0,1.0,,4.0
bya-mendis,BYA Mendis,,40.0,2.0,0.0,11.0,31.0,0.0,,,,,,,3.0,2.0,5.0
batool-fatima,Batool Fatima,,4.0,0.0,0.0,9.0,2.0,0.0,,,,,,,4.0,10.0,4.0
bilawal-bhatti,Bilawal Bhatti,,9.0,1.0,0.0,16.0,10.0,0.0,78.0,0.0,3.0,109.0,1.0,3.0,1.0,1.0,4.0
bismah-maroof,Bismah Maroof,,77.0,5.0,1.0,17.0,79.0,0.0,78.0,0.0,0.0,76.0,8.0,1.0,2.0,2.0,5.0
c-brits,C Brits,,33.0,2.0,0.0,9.0,36.0,1.0,,,,,,,,,2.0
c-munro,C Munro,,88.0,6.0,1.0,25.0,126.0,8.0,,,,,,,1.0,,5.0
cb-mpofu,CB Mpofu,,,,,,,,48.0,0.0,0.0,41.0,3.0,4.0,,,2.0
cd-barnwell,CD Barnwell,,15.0,2.0,0.0,12.0,17.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,,,2.0
ch-gayle,CH Gayle,,16.0,1.0,0.0,5.0,14.0,1.0,,,,,,,,,3.0
ch-morris,CH Morris,,1.0,0.0,0.0,4.0,0.0,0.0,24.0,0.0,0.0,35.0,2.0,2.0,,1.0,1.0
cj-anderson,CJ Anderson,,6.0,1.0,0.0,5.0,18.0,2.0,48.0,0.0,0.0,61.0,2.0,1.0,,,2.0
cj-chibhabha,CJ Chibhabha,,24.0,3.0,0.0,7.0,21.0,0.0,,,,,,,1.0,,2.0
cj-mckay,CJ McKay,,8.0,0.0,1.0,10.0,6.0,0.0,48.0,0.0,0.0,94.0,2.0,0.0,,1.0,2.0
cl-tryon,CL Tryon,,4.0,0.0,1.0,13.0,2.0,0.0,60.0,0.0,0.0,64.0,1.0,5.0,1.0,,4.0
cm-edwards,CM Edwards,,89.0,15.0,0.0,13.0,99.0,0.0,,,,,,,1.0,,5.0
cma-shillington,CMA Shillington,,35.0,6.0,0.0,2.0,38.0,0.0,,,,,,,,,2.0
cnim-joyce,CNIM Joyce,,16.0,1.0,0.0,4.0,7.0,0.0,,,,,,,,,1.0
co-obuya,CO Obuya,,148.0,11.0,2.0,27.0,182.0,7.0,54.0,0.0,0.0,44.0,4.0,1.0,4.0,3.0,7.0
cr-ervine,CR Ervine,,55.0,6.0,0.0,9.0,49.0,0.0,,,,,,,2.0,,2.0
cr-seneviratna,CR Seneviratna,,17.0,0.0,2.0,25.0,14.0,0.0,108.0,0.0,0.0,122.0,4.0,0.0,,1.0,6.0
cr-woakes,CR Woakes,,,,,,,,6.0,0.0,0.0,19.0,0.0,0.0,,,1.0
cs-macleod,CS MacLeod,,16.0,0.0,0.0,7.0,4.0,0.0,,,,,,,,1.0,3.0
ct-mutombodzi,CT Mutombodzi,,15.0,1.0,1.0,22.0,15.0,0.0,60.0,0.0,0.0,81.0,2.0,2.0,,2.0,3.0
d-devnarain,D Devnarain,,,,,,,,12.0,0.0,0.0,16.0,0.0,0.0,,,1.0
d-hazell,D Hazell,,3.0,0.0,0.0,7.0,0.0,0.0,114.0,2.0,0.0,73.0,7.0,0.0,,,5.0
d-murphy,D Murphy,,21.0,0.0,0.0,5.0,20.0,0.0,,,,,,,,,1.0
d-ramdin,D Ramdin,,1.0,0.0,0.0,8.0,0.0,0.0,,,,,,,1.0,2.0,2.0
d-wiese,D Wiese,,10.0,0.0,2.0,14.0,10.0,0.0,72.0,0.0,0.0,81.0,3.0,1.0,2.0,,4.0
d-van-niekerk,D van Niekerk,,89.0,6.0,3.0,34.0,84.0,0.0,90.0,0.0,0.0,96.0,1.0,3.0,1.0,2.0,7.0
da-miller,DA Miller,,88.0,4.0,2.0,35.0,115.0,5.0,,,,,,,2.0,,7.0
da-warner,DA Warner,,115.0,11.0,1.0,5.0,151.0,6.0,,,,,,,2.0,,4.0
dc-thomas,DC Thomas,,,,,,,,,,,,,,,3.0,1.0
di-allan,DI Allan,,32.0,2.0,0.0,6.0,21.0,0.0,14.0,0.0,0.0,24.0,1.0,1.0,,,2.0
dj-bravo,DJ Bravo,,147.0,8.0,1.0,22.0,135.0,3.0,66.0,0.0,0.0,83.0,4.0,1.0,3.0,,5.0
djg-sammy,DJG Sammy,,37.0,5.0,0.0,28.0,70.0,6.0,84.0,0.0,0.0,101.0,2.0,3.0,2.0,1.0,5.0
djs-dottin,DJS Dottin,,87.0,10.0,2.0,14.0,125.0,7.0,6.0,0.0,0.0,14.0,0.0,4.0,,2.0,5.0
dls-van-bunge,DLS van Bunge,,19.0,0.0,1.0,11.0,23.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,,2.0
dm-bravo,DM Bravo,,31.0,3.0,0.0,6.0,32.0,0.0,,,,,,,,,2.0
dm-gondaria,DM Gondaria,,,,,,,,,,,,,,,1.0,1.0
dn-wyatt,DN Wyatt,,60.0,3.0,0.0,16.0,47.0,0.0,108.0,1.0,0.0,101.0,7.0,2.0,,,5.0
dpmd-jayawardene,DPMD Jayawardene,,80.0,14.0,1.0,12.0,111.0,2.0,,,,,,,,,5.0
dr-briggs,DR Briggs,,,,,,,,42.0,0.0,0.0,76.0,3.0,2.0,1.0,,2.0
dt-johnston,DT Johnston,,24.0,3.0,1.0,5.0,39.0,2.0,18.0,0.0,1.0,26.0,0.0,0.0,,,1.0
dw-steyn,DW Steyn,,3.0,0.0,0.0,8.0,1.0,0.0,84.0,1.0,0.0,77.0,7.0,1.0,,,4.0
e-chigumbura,E Chigumbura,,24.0,3.0,1.0,11.0,41.0,2.0,18.0,0.0,1.0,43.0,1.0,1.0,1.0,,2.0
e-otieno,E Otieno,,17.0,0.0,1.0,21.0,9.0,0.0,68.0,0.0,0.0,89.0,3.0,3.0,1.0,,5.0
ea-osborne,EA Osborne,,17.0,1.0,1.0,15.0,15.0,0.0,68.0,0.0,1.0,65.0,1.0,0.0,2.0,,3.0
ea-perry,EA Perry,,33.0,4.0,1.0,18.0,41.0,0.0,66.0,0.0,1.0,82.0,0.0,3.0,,,3.0
eaj-richardson,EAJ Richardson,,46.0,3.0,0.0,11.0,38.0,0.0,42.0,0.0,0.0,46.0,0.0,0.0,,,2.0
ej-tice,EJ Tice,,9.0,0.0,0.0,16.0,4.0,0.0,6.0,0.0,0.0,13.0,0.0,2.0,2.0,,2.0
ej-villani,EJ Villani,,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,1.0
ejg-morgan,EJG Morgan,,72.0,6.0,0.0,22.0,86.0,5.0,,,,,,,2.0,1.0,5.0
emdy-munaweera,EMDY Munaweera,,5.0,1.0,0.0,2.0,5.0,0.0,,,,,,,,,1.0
es-szwarczynski,ES Szwarczynski,,27.0,0.0,1.0,11.0,21.0,0.0,,,,,,,,,2.0
f-behardien,F Behardien,,1.0,0.0,0.0,7.0,0.0,0.0,,,,,,,1.0,,1.0
f-du-plessis,F du Plessis,,215.0,17.0,2.0,23.0,234.0,8.0,,,,,,,4.0,,8.0
fahima-khatun,Fahima Khatun,,1.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,1.0,,,1.0
fargana-hoque,Fargana Hoque,,16.0,1.0,1.0,6.0,12.0,0.0,,,,,,,,,2.0
fawad-ahmed,Fawad Ahmed,,5.0,0.0,1.0,11.0,3.0,0.0,48.0,0.0,0.0,68.0,3.0,1.0,,,2.0
g-goudie,G Goudie,,3.0,0.0,0.0,7.0,1.0,0.0,48.0,0.0,0.0,70.0,1.0,1.0,1.0,,3.0
gc-wilson,GC Wilson,,18.0,0.0,0.0,6.0,24.0,0.0,,,,,,,1.0,,1.0
gd-elliott,GD Elliott,,18.0,0.0,0.0,11.0,19.0,1.0,6.0,0.0,0.0,20.0,0.0,0.0,,,2.0
gh-dockrell,GH Dockrell,,,,,,,,24.0,0.0,0.0,30.0,0.0,0.0,,,1.0
gj-bailey,GJ Bailey,,74.0,7.0,0.0,27.0,95.0,2.0,,,,,,,2.0,,6.0
gj-maxwell,GJ Maxwell,,35.0,4.0,1.0,21.0,63.0,5.0,54.0,0.0,0.0,63.0,3.0,1.0,1.0,,5.0
h-davids,H Davids,,32.0,1.0,0.0,15.0,18.0,0.0,12.0,0.0,0.0,13.0,1.0,1.0,,,6.0
h-masakadza,H Masakadza,,164.0,17.0,1.0,10.0,182.0,3.0,12.0,0.0,0.0,11.0,1.0,1.0,,,6.0
h-osinde,H Osinde,,6.0,0.0,0.0,9.0,4.0,0.0,36.0,0.0,0.0,52.0,3.0,1.0,1.0,,2.0
h-patel,H Patel,,65.0,7.0,0.0,4.0,64.0,0.0,24.0,0.0,0.0,23.0,2.0,0.0,2.0,,3.0
ha-varaiya,HA Varaiya,,18.0,1.0,1.0,10.0,18.0,0.0,114.0,0.0,0.0,119.0,5.0,2.0,3.0,2.0,6.0
ham-samuddika,HAM Samuddika,,4.0,0.0,1.0,8.0,0.0,0.0,66.0,0.0,0.0,63.0,3.0,0.0,,,3.0
hasd-siriwardene,HASD Siriwardene,,146.0,10.0,0.0,24.0,127.0,0.0,166.0,0.0,0.0,129.0,11.0,4.0,,1.0,7.0
hc-knight,HC Knight,,16.0,2.0,0.0,7.0,15.0,0.0,,,,,,,,,3.0
