player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-desai,A Desai,,5.0,1.0,1.0,11.0,5.0,0.0,24.0,0.0,0.0,30.0,2.0,2.0,,,1.0
a-nortje,A Nortje,,9.0,2.0,0.0,9.0,14.0,1.0,30.0,0.0,0.0,42.0,1.0,4.0,1.0,,2.0
ad-russell,AD Russell,,80.0,12.0,1.0,42.0,129.0,8.0,84.0,0.0,0.0,121.0,2.0,4.0,2.0,,6.0
ags-gous,AGS Gous,,128.0,16.0,3.0,22.0,153.0,7.0,,,,,,,3.0,4.0,7.0
aj-hosein,AJ Hosein,,,,,,,,42.0,0.0,0.0,80.0,2.0,1.0,,,3.0
aj-pienaar,AJ Pienaar,,61.0,5.0,4.0,26.0,78.0,3.0,,,,,,,4.0,,6.0
aj-tye,AJ Tye,,,,,,,,30.0,0.0,0.0,53.0,5.0,0.0,,,2.0
am-hardie,AM Hardie,,109.0,12.0,1.0,21.0,147.0,6.0,51.0,0.0,0.0,100.0,4.0,10.0,7.0,,7.0
aaron-jones,Aaron Jones,RB,36.0,4.0,0.0,16.0,27.0,0.0,,,,,,,1.0,,4.0
abrar-ahmed,Abrar Ahmed,,7.0,0.0,0.0,11.0,6.0,0.0,42.0,0.0,0.0,59.0,1.0,1.0,,,2.0
ali-khan,Ali Khan,,10.0,0.0,0.0,11.0,11.0,1.0,97.0,1.0,1.0,135.0,5.0,2.0,1.0,,6.0
ali-sheikh,Ali Sheikh,,9.0,2.0,0.0,8.0,15.0,0.0,24.0,0.0,0.0,40.0,0.0,0.0,1.0,,3.0
bkel-milantha,BKEL Milantha,,30.0,2.0,1.0,6.0,33.0,0.0,,,,,,,2.0,,2.0
bl-couch,BL Couch,,13.0,0.0,1.0,10.0,5.0,0.0,68.0,1.0,2.0,97.0,5.0,5.0,1.0,,4.0
c-le-roux,C le Roux,,21.0,1.0,1.0,20.0,20.0,1.0,94.0,0.0,0.0,136.0,3.0,1.0,,,5.0
ca-dry,CA Dry,,9.0,3.0,2.0,25.0,13.0,0.0,72.0,0.0,0.0,88.0,2.0,4.0,1.0,,5.0
cah-stevenson,CAH Stevenson,,11.0,1.0,0.0,8.0,17.0,1.0,6.0,0.0,0.0,14.0,0.0,2.0,2.0,,2.0
cj-anderson,CJ Anderson,,89.0,6.0,3.0,50.0,111.0,5.0,49.0,1.0,0.0,71.0,4.0,3.0,2.0,,9.0
cj-gannon,CJ Gannon,,28.0,1.0,1.0,35.0,28.0,2.0,138.0,0.0,0.0,212.0,11.0,4.0,3.0,,7.0
cp-savage,CP Savage,,76.0,10.0,2.0,34.0,120.0,7.0,30.0,0.0,0.0,39.0,2.0,2.0,3.0,,8.0
d-brevis,D Brevis,,64.0,10.0,0.0,7.0,85.0,3.0,,,,,,,1.0,,4.0
da-miller,DA Miller,,67.0,6.0,1.0,32.0,81.0,3.0,,,,,,,3.0,,6.0
