player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-lyth,A Lyth,,13.0,1.0,0.0,3.0,13.0,0.0,,,,,,,1.0,,2.0
a-sharafu,A Sharafu,,8.0,0.0,0.0,7.0,2.0,0.0,,,,,,,,,1.0
a-valthapa,A Valthapa,,,,,,,,,,,,,,3.0,,2.0
a-zampa,A Zampa,,8.0,2.0,1.0,8.0,14.0,0.0,96.0,0.0,0.0,76.0,9.0,1.0,,,4.0
aap-atkinson,AAP Atkinson,,13.0,1.0,2.0,25.0,14.0,0.0,222.0,0.0,0.0,289.0,9.0,8.0,1.0,2.0,10.0
ad-hales,AD Hales,,309.0,43.0,2.0,25.0,469.0,19.0,,,,,,,4.0,,12.0
ad-russell,AD Russell,,129.0,15.0,0.0,53.0,196.0,14.0,148.0,0.0,0.0,270.0,5.0,7.0,1.0,,9.0
ads-fletcher,ADS Fletcher,,250.0,26.0,2.0,26.0,303.0,10.0,6.0,0.0,0.0,20.0,1.0,0.0,8.0,,11.0
aj-hose,AJ Hose,,27.0,2.0,0.0,9.0,32.0,1.0,,,,,,,,,2.0
aj-hosein,AJ Hosein,,64.0,0.0,3.0,61.0,38.0,2.0,210.0,0.0,0.0,262.0,7.0,4.0,1.0,,9.0
aayan-afzal-khan,Aayan Afzal Khan,,19.0,1.0,1.0,9.0,15.0,1.0,24.0,0.0,0.0,20.0,2.0,0.0,1.0,,5.0
akif-raja,Akif Raja,,2.0,0.0,0.0,11.0,0.0,0.0,160.0,0.0,0.0,215.0,9.0,7.0,,1.0,10.0
ali-khan,Ali Khan,,24.0,0.0,1.0,20.0,12.0,0.0,30.0,0.0,0.0,58.0,2.0,2.0,,,2.0
ali-naseer,Ali Naseer,,8.0,1.0,1.0,19.0,9.0,0.0,,,,,,,,,2.0
ba-king,BA King,,119.0,13.0,1.0,24.0,128.0,4.0,,,,,,,2.0,,9.0
bac-howell,BAC Howell,,38.0,5.0,1.0,21.0,54.0,1.0,109.0,1.0,0.0,155.0,4.0,0.0,2.0,,8.0
bfw-de-leede,BFW de Leede,,4.0,0.0,0.0,3.0,2.0,0.0,,,,,,,,,1.0
btj-wheal,BTJ Wheal,,,,,,,,34.0,0.0,0.0,64.0,0.0,3.0,1.0,,2.0
basil-hameed,Basil Hameed,,17.0,1.0,0.0,2.0,9.0,0.0,,,,,,,,,1.0
c-esterhuizen,C Esterhuizen,,31.0,1.0,1.0,23.0,27.0,0.0,,,,,,,,1.0,4.0
c-karunaratne,C Karunaratne,,14.0,0.0,0.0,15.0,14.0,1.0,100.0,1.0,0.0,176.0,3.0,7.0,4.0,,5.0
c-munro,C Munro,,168.0,15.0,0.0,37.0,209.0,10.0,,,,,,,5.0,,12.0
c-overton,C Overton,,1.0,0.0,0.0,8.0,1.0,0.0,24.0,0.0,0.0,14.0,1.0,0.0,,,1.0
c-de-grandhomme,C de Grandhomme,,46.0,3.0,0.0,12.0,57.0,3.0,60.0,1.0,0.0,64.0,1.0,3.0,1.0,,4.0
ca-ingram,CA Ingram,,37.0,3.0,0.0,11.0,23.0,0.0,,,,,,,1.0,,4.0
ca-lynn,CA Lynn,,210.0,31.0,1.0,20.0,278.0,5.0,,,,,,,4.0,1.0,8.0
cbrls-kumara,CBRLS Kumara,,4.0,0.0,2.0,22.0,2.0,0.0,108.0,0.0,0.0,169.0,8.0,4.0,1.0,,5.0
cg-benjamin,CG Benjamin,,18.0,2.0,1.0,6.0,24.0,1.0,,,,,,,,,1.0
cj-jordan,CJ Jordan,,39.0,3.0,3.0,33.0,61.0,4.0,224.0,3.0,0.0,276.0,21.0,11.0,8.0,1.0,10.0
cr-brathwaite,CR Brathwaite,,33.0,2.0,1.0,20.0,37.0,2.0,117.0,0.0,1.0,132.0,8.0,6.0,1.0,1.0,5.0
cr-woakes,CR Woakes,,43.0,9.0,0.0,31.0,67.0,2.0,138.0,1.0,0.0,163.0,7.0,2.0,4.0,,6.0
chirag-suri,Chirag Suri,,30.0,3.0,0.0,10.0,26.0,0.0,,,,,,,,,3.0
d-wiese,D Wiese,,90.0,10.0,3.0,54.0,103.0,2.0,228.0,0.0,0.0,266.0,18.0,5.0,6.0,,11.0
dc-drakes,DC Drakes,,8.0,0.0,1.0,16.0,11.0,1.0,84.0,0.0,0.0,110.0,4.0,6.0,4.0,,4.0
dj-bravo,DJ Bravo,,26.0,4.0,3.0,28.0,41.0,2.0,174.0,0.0,0.0,232.0,13.0,22.0,6.0,1.0,9.0
dj-malan,DJ Malan,,63.0,6.0,0.0,16.0,53.0,0.0,,,,,,,1.0,,6.0
dm-de-silva,DM de Silva,,87.0,10.0,0.0,15.0,107.0,3.0,24.0,0.0,0.0,41.0,1.0,0.0,3.0,1.0,5.0
dr-mousley,DR Mousley,,65.0,4.0,3.0,21.0,70.0,2.0,32.0,0.0,0.0,37.0,2.0,3.0,3.0,,4.0
dw-lawrence,DW Lawrence,,32.0,2.0,0.0,6.0,36.0,1.0,,,,,,,,,2.0
e-lewis,E Lewis,,35.0,1.0,0.0,11.0,26.0,1.0,,,,,,,3.0,,4.0
fa-allen,FA Allen,,7.0,0.0,0.0,7.0,4.0,0.0,18.0,0.0,0.0,38.0,0.0,0.0,1.0,,2.0
fj-klaassen,FJ Klaassen,,4.0,0.0,1.0,9.0,3.0,0.0,114.0,1.0,0.0,152.0,6.0,5.0,2.0,,5.0
fahad-nawaz,Fahad Nawaz,,4.0,0.0,0.0,9.0,1.0,0.0,,,,,,,,,1.0
fazalhaq-farooqi,Fazalhaq Farooqi,,4.0,0.0,0.0,11.0,0.0,0.0,229.0,0.0,1.0,302.0,12.0,14.0,1.0,,10.0
hg-munsey,HG Munsey,,105.0,13.0,0.0,7.0,122.0,3.0,,,,,,,,,4.0
hazrat-luqman,Hazrat Luqman,,3.0,1.0,0.0,9.0,10.0,1.0,102.0,0.0,0.0,152.0,5.0,8.0,,,7.0
hazratullah,Hazratullah,,16.0,1.0,0.0,3.0,7.0,0.0,,,,,,,,,2.0
i-udana,I Udana,,15.0,2.0,1.0,25.0,20.0,1.0,84.0,1.0,0.0,115.0,3.0,2.0,2.0,,4.0
imran-tahir,Imran Tahir,,5.0,2.0,1.0,10.0,10.0,0.0,133.0,1.0,0.0,164.0,9.0,2.0,,,7.0
ja-thompson,JA Thompson,,12.0,0.0,0.0,15.0,17.0,2.0,42.0,0.0,0.0,74.0,1.0,2.0,,,2.0
jb-lintott,JB Lintott,,6.0,0.0,1.0,8.0,4.0,0.0,24.0,0.0,0.0,32.0,1.0,1.0,,1.0,1.0
je-root,JE Root,,159.0,21.0,1.0,10.0,214.0,6.0,,,,,,,6.0,,5.0
jl-denly,JL Denly,,140.0,12.0,2.0,41.0,152.0,3.0,18.0,0.0,0.0,31.0,0.0,0.0,4.0,,9.0
jm-clarke,JM Clarke,,85.0,19.0,0.0,8.0,135.0,4.0,,,,,,,3.0,,4.0
jm-vince,JM Vince,,321.0,38.0,2.0,18.0,439.0,15.0,,,,,,,6.0,1.0,11.0
jt-ball,JT Ball,,,,,,,,66.0,0.0,4.0,103.0,6.0,6.0,,,3.0
junaid-siddique-2,Junaid Siddique (2),,29.0,2.0,2.0,46.0,19.0,0.0,184.0,0.0,0.0,230.0,11.0,16.0,,,10.0
k-lewis,K Lewis,,15.0,2.0,0.0,6.0,9.0,0.0,,,,,,,,1.0,3.0
ka-pollard,KA Pollard,,205.0,27.0,4.0,43.0,394.0,29.0,42.0,0.0,0.0,80.0,2.0,7.0,5.0,,9.0
kic-asalanka,KIC Asalanka,,80.0,7.0,1.0,34.0,102.0,4.0,,,,,,,3.0,1.0,7.0
kp-meiyappan,KP Meiyappan,,,,,,,,24.0,0.0,0.0,41.0,0.0,0.0,,,2.0
l-tucker,L Tucker,,71.0,11.0,0.0,12.0,85.0,1.0,,,,,,,4.0,,5.0
l-wood,L Wood,,22.0,3.0,1.0,32.0,30.0,1.0,120.0,0.0,0.0,141.0,8.0,3.0,,,5.0
la-dawson,LA Dawson,,29.0,4.0,1.0,21.0,37.0,0.0,66.0,0.0,0.0,90.0,2.0,0.0,2.0,,5.0
m-pathirana,M Pathirana,,5.0,0.0,0.0,10.0,1.0,0.0,90.0,0.0,1.0,152.0,3.0,20.0,1.0,,4.0
m-de-lange,M de Lange,,14.0,0.0,0.0,9.0,19.0,1.0,48.0,0.0,0.0,59.0,2.0,3.0,,,2.0
md-shanaka,MD Shanaka,,134.0,12.0,2.0,35.0,155.0,6.0,30.0,0.0,0.0,57.0,1.0,1.0,3.0,,9.0
mg-erasmus,MG Erasmus,,126.0,10.0,1.0,33.0,141.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,3.0,,8.0
mm-ali,MM Ali,,68.0,3.0,0.0,28.0,76.0,2.0,12.0,0.0,0.0,26.0,1.0,0.0,1.0,,7.0
mp-stoinis,MP Stoinis,,59.0,3.0,0.0,17.0,49.0,1.0,48.0,0.0,0.0,37.0,2.0,1.0,,,4.0
mrj-watt,MRJ Watt,,16.0,1.0,0.0,9.0,12.0,0.0,18.0,0.0,0.0,31.0,0.0,0.0,,,1.0
matiullah-khan,Matiullah Khan,,18.0,0.0,2.0,50.0,9.0,0.0,84.0,0.0,0.0,141.0,2.0,6.0,,2.0,6.0
mohammad-nabi,Mohammad Nabi,,85.0,6.0,2.0,54.0,98.0,4.0,93.0,1.0,0.0,135.0,3.0,1.0,4.0,1.0,9.0
muhammad-jawadullah,Muhammad Jawadullah,,8.0,0.0,2.0,22.0,3.0,0.0,138.0,0.0,5.0,172.0,5.0,12.0,,1.0,6.0
mujeeb-ur-rahman,Mujeeb Ur Rahman,,2.0,1.0,1.0,10.0,4.0,0.0,102.0,0.0,0.0,164.0,5.0,5.0,1.0,,5.0
n-dickwella,N Dickwella,,22.0,4.0,0.0,2.0,37.0,2.0,,,,,,,2.0,2.0,1.0
n-pooran,N Pooran,,249.0,20.0,3.0,41.0,355.0,23.0,,,,,,,5.0,1.0,10.0
najibullah-zadran,Najibullah Zadran,,43.0,2.0,2.0,40.0,66.0,8.0,,,,,,,1.0,,7.0
naveen-ul-haq,Naveen-ul-Haq,,16.0,2.0,2.0,30.0,16.0,0.0,194.0,0.0,0.0,268.0,11.0,9.0,3.0,,9.0
