player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-flintoff,A Flintoff,,47.0,4.0,1.0,26.0,59.0,1.0,36.0,0.0,0.0,70.0,1.0,0.0,3.0,,5.0
a-zampa,A Zampa,,9.0,0.0,0.0,25.0,5.0,0.0,162.0,0.0,0.0,190.0,7.0,2.0,2.0,,7.0
ab-mcdonald,AB McDonald,,40.0,1.0,0.0,7.0,30.0,0.0,,,,,,,,,2.0
ac-agar,AC Agar,,65.0,5.0,2.0,22.0,62.0,1.0,108.0,0.0,0.0,142.0,5.0,0.0,5.0,,8.0
ac-blizzard,AC Blizzard,,144.0,15.0,1.0,12.0,178.0,2.0,,,,,,,,,4.0
ac-mcdermott,AC McDermott,,5.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,1.0,,,1.0
ac-voges,AC Voges,,174.0,19.0,4.0,25.0,218.0,1.0,,,,,,,4.0,,8.0
ad-hales,AD Hales,,30.0,3.0,0.0,6.0,41.0,1.0,,,,,,,,,2.0
ad-russell,AD Russell,,12.0,2.0,0.0,10.0,26.0,2.0,36.0,0.0,1.0,54.0,3.0,1.0,1.0,,2.0
ai-ross,AI Ross,,118.0,15.0,2.0,63.0,186.0,10.0,,,,,,,3.0,,10.0
aj-doolan,AJ Doolan,,20.0,3.0,0.0,5.0,22.0,0.0,,,,,,,1.0,,2.0
aj-finch,AJ Finch,,129.0,17.0,0.0,8.0,175.0,6.0,28.0,0.0,0.0,29.0,1.0,1.0,2.0,1.0,6.0
aj-turner,AJ Turner,,45.0,1.0,0.0,28.0,49.0,2.0,12.0,0.0,0.0,14.0,1.0,0.0,3.0,1.0,7.0
aj-tye,AJ Tye,,10.0,0.0,2.0,17.0,3.0,0.0,226.0,0.0,1.0,259.0,15.0,5.0,2.0,3.0,10.0
al-fekete,AL Fekete,,,,,,,,54.0,0.0,0.0,92.0,4.0,2.0,,,3.0
ar-beadle,AR Beadle,,7.0,0.0,0.0,7.0,7.0,0.0,48.0,0.0,0.0,61.0,1.0,0.0,,,2.0
ar-keath,AR Keath,,5.0,0.0,0.0,6.0,6.0,0.0,,,,,,,2.0,,3.0
au-rashid,AU Rashid,,21.0,3.0,2.0,23.0,29.0,0.0,96.0,0.0,0.0,121.0,7.0,1.0,,,4.0
b-laughlin,B Laughlin,,19.0,2.0,0.0,29.0,34.0,3.0,187.0,0.0,0.0,264.0,14.0,10.0,2.0,1.0,9.0
b-lee,B Lee,,4.0,1.0,0.0,9.0,7.0,0.0,144.0,0.0,2.0,195.0,7.0,10.0,,1.0,6.0
b-stanlake,B Stanlake,,,,,,,,18.0,0.0,0.0,18.0,0.0,0.0,,,1.0
ba-stokes,BA Stokes,,82.0,11.0,0.0,13.0,128.0,8.0,30.0,0.0,0.0,61.0,3.0,2.0,2.0,,4.0
bcj-cutting,BCJ Cutting,,118.0,12.0,1.0,67.0,167.0,9.0,162.0,0.0,0.0,214.0,3.0,11.0,3.0,,10.0
bj-dwarshuis,BJ Dwarshuis,,,,,,,,48.0,0.0,0.0,56.0,5.0,1.0,1.0,,2.0
bj-haddin,BJ Haddin,,85.0,10.0,1.0,10.0,128.0,6.0,,,,,,,1.0,1.0,4.0
bj-hodge,BJ Hodge,,118.0,11.0,1.0,25.0,141.0,4.0,,,,,,,1.0,,5.0
bj-rohrer,BJ Rohrer,,56.0,2.0,2.0,21.0,46.0,0.0,,,,,,,1.0,2.0,5.0
br-dunk,BR Dunk,,100.0,14.0,0.0,10.0,120.0,3.0,6.0,0.0,0.0,10.0,0.0,0.0,3.0,,7.0
bw-hilfenhaus,BW Hilfenhaus,,41.0,1.0,1.0,26.0,53.0,3.0,90.0,0.0,1.0,128.0,6.0,4.0,2.0,,4.0
ca-lynn,CA Lynn,,236.0,28.0,1.0,35.0,367.0,18.0,,,,,,,2.0,,10.0
ca-rose,CA Rose,,,,,,,,42.0,0.0,0.0,55.0,1.0,1.0,2.0,,2.0
cah-stevenson,CAH Stevenson,,,,,,,,12.0,0.0,0.0,20.0,0.0,0.0,,,1.0
cd-hartley,CD Hartley,,6.0,0.0,0.0,6.0,4.0,0.0,,,,,,,3.0,3.0,4.0
ch-gayle,CH Gayle,,84.0,7.0,0.0,6.0,110.0,8.0,12.0,0.0,0.0,20.0,0.0,1.0,,,3.0
cj-boyce,CJ Boyce,,31.0,3.0,2.0,37.0,43.0,3.0,156.0,0.0,0.0,205.0,12.0,2.0,2.0,,7.0
cj-ferguson,CJ Ferguson,,61.0,5.0,0.0,17.0,56.0,0.0,,,,,,,3.0,,5.0
cj-gannon,CJ Gannon,,,,,,,,63.0,0.0,0.0,98.0,3.0,1.0,,,3.0
cj-green,CJ Green,,5.0,0.0,0.0,4.0,3.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,2.0,,3.0
cj-mckay,CJ McKay,,12.0,2.0,0.0,16.0,16.0,0.0,84.0,1.0,0.0,104.0,5.0,1.0,1.0,,4.0
cj-simmons,CJ Simmons,,142.0,17.0,0.0,15.0,159.0,5.0,48.0,0.0,0.0,53.0,3.0,0.0,3.0,,10.0
cl-white,CL White,,179.0,13.0,0.0,15.0,173.0,3.0,,,,,,,5.0,,9.0
cp-tremain,CP Tremain,,2.0,0.0,1.0,9.0,1.0,0.0,126.0,0.0,1.0,211.0,6.0,6.0,,,6.0
cs-delport,CS Delport,,29.0,2.0,0.0,2.0,30.0,1.0,,,,,,,,,1.0
ct-bancroft,CT Bancroft,,8.0,0.0,0.0,7.0,8.0,0.0,,,,,,,4.0,,4.0
de-bollinger,DE Bollinger,,,,,,,,202.0,0.0,1.0,261.0,11.0,2.0,4.0,,10.0
dj-bravo,DJ Bravo,,57.0,5.0,3.0,18.0,84.0,4.0,89.0,0.0,0.0,109.0,4.0,4.0,,,4.0
