player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
aaliyah-pitts,Aaliyah Pitts,CM,0.0,0.0,10.8854,-5.9417,0.0,,,-0.025,,0.0,,0.0,42.0,0.6,5.0,-0.9712,-19.4244,0.0,,1.0,,0.0,0.0,0.025,,-0.025,0.025,0.7942,0.0444
abbey-leigh-stringer,Abbey-Leigh Stringer,CB,0.0,-0.1902,22.6814,10.0647,0.0,,,-0.098,,0.0,,2.0,257.0,0.8263,167.0,-3.0882,-1.8493,0.0,,2.0,,0.0,0.1902,0.098,,-0.098,0.2882,0.8448,0.1396
addie-mccain,Addie McCain,AM,2.0,-1.7255,17.7107,3.6147,10.0,,,3.2425,,12.0,,36.0,2909.0,0.7073,1189.0,-52.4486,-4.4112,4.092,,44.0,,15.0,3.7255,6.7575,,1.718,10.483,0.7514,3.7175
addisyn-merrick,Addisyn Merrick,CB,1.0,-0.9755,19.9834,6.0366,1.0,,,0.1713,,2.0,,18.0,1923.0,0.6853,1020.0,-41.6298,-4.0814,0.1561,,10.0,,4.0,1.9755,0.8287,,-0.2709,2.8042,0.7261,0.1891
adelaide-gay,Adelaide Gay,,0.0,0.0,28.9039,21.1728,0.0,12.0,4.3509,0.0,1.5688,0.0,0.0,0.0,640.0,0.7626,198.0,-1.0602,-0.5355,0.0,11.0,0.0,24.0,0.0,0.0,0.0,7.6491,0.0,0.0,0.768,0.0
adrienne-jordan,Adrienne Jordan,FB,0.0,-0.9332,18.1343,5.8297,0.0,,,0.0,,0.0,,9.0,1295.0,0.7747,657.0,-9.0548,-1.3782,0.0,,0.0,,0.0,0.9332,0.0,,0.0,0.9332,0.7885,0.0
alexa-goldberg,Alexa Goldberg,GK,0.0,0.0,35.0614,24.7564,0.0,0.0,-0.1755,0.0,0.0,0.0,0.3333,0.0,96.0,0.6667,33.0,-2.7697,-8.393,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.1755,0.0,0.0,0.7506,0.0
alexeis-kirnos,Alexeis Kirnos,FB,0.0,0.0,19.4401,7.7367,0.0,,,0.0,,0.0,,0.0,180.0,0.7143,91.0,0.9724,1.0686,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7036,0.0
alexis-missimo,Alexis Missimo,AM,1.0,0.701,17.5231,3.8919,2.0,,,-0.0122,,3.0,,4.0,387.0,0.7485,163.0,-2.1946,-1.3464,0.5042,,9.0,,4.0,0.299,2.0122,,-0.4531,2.3111,0.7619,0.7544
allie-flanagan,Allie Flanagan,ST,0.0,-0.1585,15.5252,5.8942,2.0,,,0.7954,,2.0,,2.0,287.0,0.6,50.0,-5.2251,-10.4502,1.1843,,11.0,,6.0,0.1585,1.2046,,0.2708,1.3631,0.7045,0.9414
allie-thornton,Allie Thornton,ST,3.0,0.6276,14.8644,0.2703,13.0,,,6.1614,,16.0,,19.0,2541.0,0.6536,534.0,-20.4981,-3.8386,4.0386,,53.0,,26.0,2.3724,6.8386,,3.8383,9.211,0.6919,2.7767
allison-pantuso,Allison Pantuso,CB,0.0,-1.1698,24.5072,10.8063,1.0,,,-0.6735,,1.0,,12.0,2773.0,0.7765,1642.0,-39.1534,-2.3845,0.9683,,14.0,,2.0,1.1698,1.6735,,-0.9507,2.8433,0.8003,0.818
ally-cook,Ally Cook,ST,1.0,-0.0151,15.7406,-0.5578,6.0,,,1.3548,,7.0,,8.0,1254.0,0.6495,331.0,-34.8908,-10.541,4.0232,,31.0,,12.0,1.0151,4.6452,,-0.5061,5.6603,0.755,2.4971
alyssa-bourgeois,Alyssa Bourgeois,FB,2.0,-0.7338,21.5203,10.6239,0.0,,,-0.3436,,2.0,,24.0,1840.0,0.6804,1114.0,-28.7256,-2.5786,0.0,,7.0,,1.0,2.7338,0.3436,,-0.3272,3.0774,0.7062,0.1958
alyssa-frazier,Alyssa Frazier,FB,0.0,-0.2869,17.9996,7.4526,0.0,,,-0.1053,,0.0,,2.0,52.0,0.5769,26.0,-4.1338,-15.8993,0.0,,1.0,,1.0,0.2869,0.1053,,0.273,0.3922,0.7359,0.196
amanda-allen,Amanda Allen,W,0.0,-1.261,18.4623,-0.4361,0.0,,,-1.6436,,0.0,,5.0,869.0,0.75,188.0,-6.832,-3.6341,0.0,,22.0,,5.0,1.261,1.6436,,-0.0734,2.9046,0.7863,1.447
amber-brooks,Amber Brooks,CB,2.0,0.1555,22.5532,10.093,3.0,,,-0.6492,,5.0,,24.0,2884.0,0.7188,1252.0,-16.4808,-1.3164,1.4161,,37.0,,12.0,1.8445,3.6492,,0.0388,5.4937,0.732,1.8379
amber-diorio,Amber Diorio,CB,0.0,-0.109,20.8068,9.2823,0.0,,,-0.0733,,0.0,,2.0,1591.0,0.796,809.0,-6.1216,-0.7567,0.0,,1.0,,0.0,0.109,0.0733,,-0.0733,0.1822,0.8036,0.0955
andrea-rán-hauksdóttir,Andrea Rán Hauksdóttir,W,0.0,-0.1946,20.6203,4.4188,0.0,,,-0.1992,,0.0,,2.0,609.0,0.7446,184.0,-8.7866,-4.7753,0.0,,5.0,,1.0,0.1946,0.1992,,-0.1403,0.3938,0.7923,0.1258
anele-komani,Anele Komani,DM,0.0,-0.2789,18.4031,1.5774,0.0,,,-0.1789,,0.0,,3.0,709.0,0.7605,238.0,-7.5688,-3.1802,0.0,,4.0,,1.0,0.2789,0.1789,,-0.1538,0.4578,0.7923,0.1872
anna-bagley,Anna Bagley,FB,0.0,-1.7353,18.3955,2.7997,2.0,,,-0.6965,,2.0,,20.0,1998.0,0.7332,757.0,-30.4345,-4.0204,1.3155,,19.0,,10.0,1.7353,2.6965,,0.5976,4.4318,0.7734,1.9721
anna-henderson,Anna Henderson,CM,0.0,-0.0652,15.82,2.9899,1.0,,,0.5251,,1.0,,1.0,140.0,0.6047,43.0,-5.3232,-12.3795,1.9427,,1.0,,1.0,0.0652,0.4749,,0.4052,0.5401,0.7284,0.9226
annika-creel,Annika Creel,,0.0,0.0,24.4505,7.7119,0.0,,,0.0,,0.0,,0.0,77.0,0.875,56.0,1.3647,2.437,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.8506,0.0
ashley-clark,Ashley Clark,W,1.0,0.5072,18.6386,0.8977,1.0,,,-1.0662,,2.0,,6.0,487.0,0.5769,156.0,-15.6251,-10.0161,0.0531,,15.0,,7.0,0.4928,2.0662,,0.2309,2.559,0.6771,0.7824
ashley-orkus,Ashley Orkus,GK,0.0,0.0,29.0923,19.7729,0.0,20.0,-2.0963,0.0,0.9051,0.0,0.1067,0.0,2129.0,0.777,731.0,-25.0895,-3.4322,0.0,54.0,0.0,75.0,0.0,0.0,0.0,22.0963,0.0,0.0,0.8113,0.0
ashlynn-serepca,Ashlynn Serepca,ST,0.0,-0.7146,16.1363,4.0812,2.0,,,0.3181,,2.0,,6.0,1078.0,0.6411,248.0,-24.1453,-9.736,0.5919,,13.0,,8.0,0.7146,1.6819,,-0.0966,2.3965,0.7385,1.0841
athalie-palomo,Athalie Palomo,CB,0.0,-0.2813,19.7407,6.3145,0.0,,,-0.1925,,0.0,,4.0,506.0,0.8185,325.0,2.7298,0.8399,0.0,,6.0,,0.0,0.2813,0.1925,,-0.1925,0.4738,0.8101,0.1683
audrey-harding,Audrey Harding,ST,4.0,0.9952,18.4461,0.7045,5.0,,,0.2739,,9.0,,21.0,1796.0,0.7026,585.0,-34.3795,-5.8768,0.5708,,52.0,,25.0,3.0048,4.7261,,0.6858,7.7309,0.7613,2.337
autumn-weeks,Autumn Weeks,CB,1.0,0.6611,19.7837,9.9825,0.0,,,-0.1278,,1.0,,3.0,903.0,0.69,371.0,-24.8773,-6.7055,0.0,,3.0,,0.0,0.3389,0.1278,,-0.1278,0.4667,0.7571,0.1134
ava-tankersley,Ava Tankersley,ST,0.0,0.0,17.1968,0.6654,1.0,,,0.5793,,1.0,,0.0,135.0,0.641,39.0,-4.648,-11.9179,0.035,,3.0,,1.0,0.0,0.4207,,0.1657,0.4207,0.7602,0.0158
bridgette-skiba,Bridgette Skiba,,0.0,-0.0204,29.6451,20.4827,0.0,19.0,2.5534,0.0,1.1553,0.0,0.0678,1.0,988.0,0.7672,335.0,-5.0324,-1.5022,0.0,39.0,0.0,59.0,0.0,0.0204,0.0,16.4466,0.0,0.0204,0.7822,0.0
brooke-denesik,Brooke Denesik,FB,0.0,0.0,17.3614,11.9562,0.0,,,0.0,,0.0,,0.0,29.0,0.7143,7.0,0.9649,13.7842,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.5764,0.0
brooke-hendrix,Brooke Hendrix,CB,1.0,0.4202,23.0393,7.6735,1.0,,,0.449,,2.0,,7.0,2927.0,0.8473,1388.0,8.0702,0.5814,1.2506,,9.0,,4.0,0.5798,0.551,,0.1117,1.1308,0.8414,0.3736
cameron-brooks,Cameron Brooks,,2.0,0.399,24.9214,10.6449,0.0,,,-0.2207,,2.0,,11.0,1588.0,0.7362,868.0,-21.5467,-2.4823,0.0,,6.0,,2.0,1.601,0.2207,,-0.1101,1.8217,0.761,0.0676
