player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aja-wilson,A'ja Wilson,,75.0,110.0,376.0,7.666,31.0,10.0,27.073,749.0,417.0,103.0,38.209999999999994,346.0,282.0,1527.2333333333336,110.0,607.0,1126.0,486.0,69.0,81.0
ad-durr,AD Durr,,26.0,3.0,35.0,7.0169999999999995,59.0,19.0,12.045,165.0,63.0,30.0,13.131,41.0,32.0,401.48333333333335,3.0,-71.0,177.0,38.0,10.0,28.0
aari-mcdonald,Aari McDonald,G,78.0,,44.0,8.927000000000001,82.0,26.0,10.655,175.0,69.0,43.0,11.278,42.0,32.0,601.1166666666666,6.0,-61.0,196.0,50.0,17.0,44.0
abby-meyers,Abby Meyers,,,2.0,3.0,,4.0,,3.25,13.0,5.0,5.0,2.0,3.0,3.0,36.49999999999999,1.0,19.0,13.0,4.0,1.0,1.0
aerial-powers,Aerial Powers,,15.0,2.0,32.0,5.0,21.0,6.0,6.533,98.0,38.0,7.0,10.167,28.0,26.0,208.68333333333328,7.0,-48.0,108.0,39.0,4.0,21.0
alaina-coates,Alaina Coates,,,,11.0,,,,5.5,7.0,6.0,11.0,0.5,4.0,1.0,45.98333333333335,4.0,-29.0,13.0,15.0,4.0,8.0
alanna-smith,Alanna Smith,F,69.0,52.0,186.0,10.186,106.0,30.0,18.613000000000003,275.0,135.0,121.0,18.047,83.0,57.0,1042.9499999999998,72.0,-20.0,357.0,258.0,49.0,59.0
aliyah-boston,Aliyah Boston,F,89.0,50.0,210.0,4.0,10.0,4.0,22.898999999999994,403.0,233.0,125.0,26.613,145.0,108.0,1249.0333333333335,125.0,-53.0,578.0,335.0,53.0,75.0
allisha-gray,Allisha Gray,G,127.0,15.0,152.0,14.42,131.0,47.0,18.456,504.0,233.0,104.0,32.224000000000004,215.0,176.0,1316.5499999999997,48.0,-84.0,689.0,200.0,43.0,78.0
alysha-clark,Alysha Clark,,54.0,7.0,140.0,16.546,154.0,58.0,22.383,256.0,118.0,110.0,17.25,47.0,40.0,1092.9333333333334,33.0,238.0,334.0,173.0,27.0,37.0
alyssa-thomas,Alyssa Thomas,F,388.0,21.0,356.0,,5.0,,21.746999999999996,623.0,298.0,128.0,29.855000000000004,213.0,150.0,1717.3833333333334,94.0,243.0,746.0,450.0,85.0,156.0
amanda-zahui-b,Amanda Zahui B.,,10.0,18.0,31.0,2.4989999999999997,37.0,6.0,6.401,70.0,18.0,45.0,4.833,20.0,15.0,253.25000000000003,7.0,-56.0,57.0,38.0,6.0,15.0
arella-guirantes,Arella Guirantes,,3.0,4.0,5.0,0.5,6.0,1.0,1.583,16.0,4.0,3.0,1.5,5.0,3.0,47.44999999999999,1.0,-28.0,12.0,6.0,1.0,3.0
ariel-atkins,Ariel Atkins,,67.0,12.0,70.0,9.849,136.0,45.0,11.622,280.0,114.0,79.0,19.083,72.0,65.0,746.6000000000001,24.0,54.0,338.0,94.0,36.0,38.0
arike-ogunbowale,Arike Ogunbowale,W,207.0,4.0,132.0,14.803000000000004,378.0,130.0,17.703,850.0,337.0,124.0,30.547,167.0,143.0,1677.9666666666665,27.0,150.0,947.0,159.0,76.0,112.0
ashley-joens,Ashley Joens,,1.0,,11.0,3.65,23.0,10.0,4.058000000000001,36.0,13.0,7.0,1.5,6.0,3.0,127.51666666666665,,-56.0,39.0,11.0,3.0,5.0
awak-kuier,Awak Kuier,,21.0,28.0,76.0,2.6660000000000004,30.0,4.0,11.542,105.0,45.0,31.0,8.357,29.0,21.0,450.93333333333334,25.0,-15.0,115.0,101.0,10.0,26.0
