player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aja-wilson,A'ja Wilson,,162.0,122.0,420.0,18.916,74.0,31.0,25.346000000000004,905.0,450.0,100.0,41.992999999999995,392.0,328.0,1678.9666666666662,107.0,366.0,1259.0,527.0,89.0,115.0
aaliyah-edwards,Aaliyah Edwards,F,20.0,14.0,85.0,,9.0,,15.056000000000001,154.0,69.0,56.0,15.642,87.0,56.0,534.1333333333333,47.0,-103.0,194.0,132.0,23.0,41.0
aaliyah-nye,Aaliyah Nye,,24.0,9.0,52.0,8.957,119.0,37.0,11.927999999999999,174.0,59.0,59.0,6.75,17.0,14.0,686.3333333333333,15.0,-36.0,169.0,67.0,13.0,27.0
aari-mcdonald,Aari McDonald,G,94.0,3.0,38.0,5.005000000000001,78.0,24.0,8.425,154.0,66.0,50.0,11.2,51.0,40.0,525.45,9.0,41.0,196.0,47.0,25.0,46.0
aerial-powers,Aerial Powers,,22.0,2.0,39.0,2.2,24.0,7.0,5.163,87.0,32.0,31.0,7.084,30.0,19.0,249.95000000000005,12.0,29.0,90.0,51.0,11.0,16.0
ajae-petty,Ajae Petty,,,,1.0,,,,,,,1.0,,,,6.316666666666666,,-3.0,,1.0,,
alanna-smith,Alanna Smith,F,133.0,89.0,173.0,12.676000000000002,178.0,55.0,21.674999999999997,364.0,175.0,134.0,12.011000000000001,72.0,35.0,1255.1000000000001,72.0,253.0,440.0,245.0,61.0,74.0
alexis-prince,Alexis Prince,,1.0,,8.0,,1.0,,0.333,3.0,1.0,1.0,,,,22.05,,5.0,2.0,8.0,,3.0
alissa-pili,Alissa Pili,,3.0,1.0,15.0,2.5,12.0,4.0,3.967,28.0,13.0,13.0,5.0,15.0,13.0,98.88333333333334,4.0,9.0,43.0,19.0,2.0,8.0
aliyah-boston,Aliyah Boston,F,196.0,44.0,322.0,6.0,38.0,7.0,26.868999999999993,597.0,312.0,164.0,30.918,172.0,129.0,1578.6,130.0,184.0,760.0,452.0,56.0,96.0
allisha-gray,Allisha Gray,G,154.0,17.0,205.0,16.782999999999998,267.0,101.0,20.329,593.0,264.0,122.0,33.748,239.0,192.0,1549.8666666666672,43.0,267.0,821.0,248.0,48.0,78.0
alysha-clark,Alysha Clark,,51.0,4.0,101.0,10.917,96.0,26.0,14.318000000000003,159.0,59.0,81.0,7.834,26.0,19.0,828.3666666666666,16.0,-165.0,163.0,117.0,26.0,22.0
alyssa-thomas,Alyssa Thomas,F,454.0,21.0,360.0,,7.0,,26.539999999999996,611.0,320.0,110.0,31.075999999999997,212.0,145.0,1624.4499999999994,83.0,192.0,785.0,443.0,81.0,180.0
amy-okonkwo,Amy Okonkwo,,6.0,1.0,18.0,2.0,30.0,10.0,3.5700000000000003,61.0,30.0,11.0,5.75,20.0,18.0,156.81666666666666,7.0,-26.0,88.0,25.0,11.0,7.0
anastasiia-kosu,Anastasiia Kosu,,6.0,4.0,6.0,,2.0,,7.633,32.0,16.0,13.0,3.333,15.0,9.0,86.91666666666669,10.0,26.0,41.0,16.0,1.0,7.0
aneesah-morrow,Aneesah Morrow,,21.0,18.0,198.0,8.149000000000001,75.0,18.0,14.602000000000004,299.0,112.0,81.0,19.464,95.0,72.0,774.5666666666666,84.0,-139.0,314.0,282.0,32.0,45.0
angel-reese,Angel Reese,F,110.0,20.0,254.0,2.333,22.0,4.0,13.861,334.0,153.0,103.0,21.128999999999994,172.0,130.0,946.9666666666667,123.0,-191.0,440.0,377.0,44.0,118.0
ariel-atkins,Ariel Atkins,,122.0,24.0,91.0,12.051,119.0,43.0,15.107000000000003,365.0,162.0,102.0,21.847,93.0,80.0,970.3666666666664,23.0,-152.0,447.0,114.0,53.0,84.0
arike-ogunbowale,Arike Ogunbowale,W,120.0,7.0,62.0,6.459,158.0,48.0,10.084000000000001,404.0,147.0,74.0,23.235,116.0,108.0,965.8166666666665,10.0,-110.0,450.0,72.0,39.0,60.0
aziaha-james,Aziaha James,G,59.0,7.0,75.0,7.663,112.0,32.0,12.086000000000002,284.0,106.0,46.0,13.275,55.0,41.0,672.6999999999999,36.0,-131.0,285.0,111.0,24.0,38.0
azura-stevens-2,Azura Stevens,,94.0,47.0,278.0,15.517,194.0,74.0,20.244999999999994,427.0,204.0,98.0,23.226,100.0,79.0,1249.316666666667,74.0,-93.0,561.0,352.0,54.0,64.0
breanna-stewart,Breanna Stewart,W,117.0,45.0,187.0,9.333,94.0,24.0,15.773,445.0,205.0,65.0,26.629999999999995,224.0,186.0,1043.3666666666668,33.0,185.0,620.0,220.0,46.0,64.0
bree-hall,Bree Hall,,,,5.0,,3.0,,2.0,8.0,3.0,5.0,0.833,7.0,3.0,25.416666666666668,1.0,15.0,9.0,6.0,,3.0
