player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-gardner,A Gardner,,172.0,26.0,0.0,36.0,244.0,8.0,150.0,0.0,0.0,251.0,6.0,5.0,11.0,,9.0
a-reddy,A Reddy,,50.0,3.0,1.0,31.0,38.0,0.0,132.0,0.0,0.0,193.0,2.0,4.0,5.0,1.0,7.0
a-soni,A Soni,,14.0,0.0,0.0,6.0,11.0,0.0,,,,,,,,,1.0
ab-kaur,AB Kaur,,104.0,20.0,1.0,35.0,139.0,3.0,126.0,0.0,0.0,206.0,4.0,2.0,2.0,1.0,8.0
ab-sharma,AB Sharma,,137.0,28.0,0.0,23.0,177.0,2.0,,,,,,,1.0,,7.0
ac-kerr,AC Kerr,,61.0,8.0,2.0,19.0,74.0,1.0,168.0,0.0,0.0,210.0,14.0,5.0,2.0,,7.0
ae-jones,AE Jones,,2.0,0.0,0.0,3.0,1.0,0.0,,,,,,,,,1.0
bl-mooney,BL Mooney,,211.0,28.0,1.0,9.0,258.0,2.0,,,,,,,2.0,4.0,9.0
bs-fulmali,BS Fulmali,,81.0,7.0,3.0,58.0,119.0,8.0,,,,,,,4.0,,9.0
ca-henry,CA Henry,,69.0,10.0,1.0,28.0,108.0,6.0,174.0,0.0,0.0,249.0,14.0,7.0,3.0,,8.0
cl-tryon,CL Tryon,,56.0,9.0,2.0,25.0,85.0,3.0,66.0,0.0,0.0,116.0,2.0,0.0,2.0,,5.0
cr-knott,CR Knott,,12.0,2.0,0.0,2.0,12.0,0.0,,,,,,,,,1.0
d-hemalatha,D Hemalatha,,20.0,1.0,0.0,6.0,11.0,0.0,,,,,,,1.0,,2.0
db-sharma,DB Sharma,,110.0,15.0,1.0,40.0,131.0,3.0,150.0,1.0,0.0,220.0,7.0,1.0,1.0,,8.0
djs-dottin,DJS Dottin,,55.0,5.0,1.0,18.0,57.0,2.0,54.0,0.0,1.0,109.0,2.0,4.0,,,3.0
dn-wyatt,DN Wyatt,,8.0,3.0,0.0,2.0,14.0,0.0,,,,,,,,,1.0
g-kamalini,G Kamalini,,77.0,10.0,1.0,15.0,75.0,1.0,,,,,,,5.0,2.0,5.0
g-voll,G Voll,,134.0,23.0,1.0,17.0,170.0,2.0,6.0,0.0,1.0,12.0,0.0,0.0,3.0,,6.0
g-wareham,G Wareham,,123.0,13.0,3.0,42.0,178.0,8.0,130.0,0.0,0.0,197.0,7.0,3.0,3.0,,8.0
gj-naik,GJ Naik,,70.0,9.0,0.0,16.0,86.0,1.0,,,,,,,,,4.0
gm-harris,GM Harris,,133.0,38.0,0.0,9.0,237.0,8.0,18.0,0.0,0.0,22.0,2.0,0.0,4.0,,9.0
h-deol,H Deol,,144.0,25.0,1.0,31.0,167.0,1.0,,,,,,,3.0,,8.0
h-kaur,H Kaur,,227.0,36.0,3.0,32.0,342.0,13.0,,,,,,,1.0,,8.0
hk-matthews,HK Matthews,,87.0,18.0,0.0,8.0,109.0,1.0,84.0,0.0,1.0,143.0,5.0,2.0,,,5.0
happy-kumari,Happy Kumari,,,,,,,,6.0,0.0,0.0,10.0,0.0,2.0,,,1.0
ji-rodrigues,JI Rodrigues,,186.0,33.0,2.0,41.0,264.0,2.0,,,,,,,4.0,1.0,10.0
k-goud,K Goud,,2.0,0.0,0.0,11.0,1.0,0.0,138.0,0.0,0.0,187.0,3.0,2.0,3.0,,8.0
kp-navgire,KP Navgire,,24.0,3.0,0.0,12.0,16.0,0.0,,,,,,,4.0,2.0,6.0
ks-ahuja,KS Ahuja,,59.0,7.0,0.0,37.0,71.0,2.0,,,,,,,,,7.0
ks-gautam,KS Gautam,,51.0,4.0,0.0,44.0,67.0,3.0,174.0,0.0,4.0,277.0,8.0,6.0,1.0,,9.0
l-lee,L Lee,,230.0,46.0,0.0,15.0,320.0,11.0,,,,,,,6.0,3.0,10.0
l-wolvaardt,L Wolvaardt,,234.0,31.0,3.0,30.0,317.0,8.0,,,,,,,5.0,,10.0
lcn-smith,LCN Smith,,,,,,,,48.0,0.0,0.0,80.0,0.0,1.0,1.0,,3.0
lk-bell,LK Bell,,1.0,0.0,1.0,11.0,1.0,0.0,216.0,2.0,0.0,199.0,12.0,15.0,,,9.0
lucy-hamilton,Lucy Hamilton,,19.0,3.0,0.0,9.0,36.0,3.0,44.0,0.0,0.0,73.0,0.0,1.0,2.0,,2.0
m-kapp,M Kapp,,45.0,6.0,5.0,46.0,49.0,2.0,240.0,1.0,4.0,256.0,10.0,4.0,,,10.0
m-mani,M Mani,,11.0,2.0,1.0,25.0,13.0,0.0,126.0,0.0,0.0,174.0,6.0,2.0,4.0,,9.0
mm-lanning,MM Lanning,,198.0,37.0,0.0,11.0,248.0,5.0,,,,,,,3.0,,8.0
n-shree-charani,N Shree Charani,,17.0,3.0,2.0,20.0,21.0,0.0,226.0,0.0,0.0,313.0,14.0,3.0,3.0,,10.0
n-de-klerk,N de Klerk,,96.0,13.0,3.0,39.0,133.0,5.0,192.0,0.0,1.0,251.0,16.0,6.0,2.0,,9.0
nj-carey,NJ Carey,,105.0,20.0,2.0,30.0,149.0,0.0,120.0,0.0,0.0,178.0,8.0,2.0,4.0,,6.0
nr-sciver,NR Sciver,,212.0,48.0,2.0,21.0,321.0,4.0,156.0,0.0,0.0,247.0,8.0,12.0,1.0,1.0,7.0
ns-prasad,NS Prasad,,62.0,12.0,1.0,26.0,75.0,0.0,,,,,,,3.0,,6.0
nss-sharma,NSS Sharma,,4.0,0.0,0.0,22.0,1.0,0.0,228.0,0.0,1.0,316.0,17.0,12.0,1.0,1.0,10.0
p-litchfield,P Litchfield,,157.0,30.0,0.0,17.0,243.0,10.0,,,,,,,1.0,1.0,6.0
p-rawat,P Rawat,,4.0,2.0,1.0,9.0,8.0,0.0,18.0,0.0,0.0,16.0,2.0,2.0,2.0,,3.0
pn-khemnar,PN Khemnar,,4.0,0.0,1.0,16.0,2.0,0.0,,,,,,,3.0,,4.0
rm-ghosh,RM Ghosh,,125.0,18.0,2.0,37.0,189.0,11.0,,,,,,,3.0,5.0,9.0
rp-yadav,RP Yadav,,81.0,10.0,1.0,33.0,114.0,5.0,114.0,0.0,0.0,148.0,2.0,0.0,5.0,1.0,9.0
rs-gayakwad,RS Gayakwad,,3.0,0.0,1.0,20.0,0.0,0.0,132.0,0.0,0.0,178.0,11.0,2.0,2.0,1.0,8.0
